Project Code,Station ID,Sample ID,Collection_Date,Sample Type New,Collection Method,Matrix,Test Number,Test Name,Storet Code,Value,Sigfig Value,Units
FLAB,FLAB15,FIU15285,6/6/1996,SAMP,G,SA,61,CHLOROPHYLL-A,,2.3,2.3,ug/L
FLAB,FLAB15,FIU15286,6/6/1996,SAMP,G,SA,8,DISSOLVED OXYGEN,,8.9,8.9,mg/L
FLAB,FLAB15,FIU15285,6/6/1996,SAMP,G,SA,7,Temperature,,29.9,29.9,Deg C
FLAB,FLAB15,FIU15286,6/6/1996,SAMP,G,SA,7,Temperature,,29.5,29.5,Deg C
FLAB,FLAB15,FIU15285,6/6/1996,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",,0.0196,0.02,mg/L
FLAB,FLAB15,FIU15285,6/6/1996,SAMP,G,SA,23,"PHOSPHATE, ORTHO AS P",,0.0003,0,mg/L
FLAB,FLAB15,FIU15285,6/6/1996,SAMP,G,SA,20,AMMONIA-N,,0.2282,0.23,mg/L
FLAB,FLAB15,FIU15285,6/6/1996,SAMP,G,SA,19,NITRITE-N,,0.0095,0.01,mg/L
FLAB,FLAB15,FIU15285,6/6/1996,SAMP,G,SA,18,NITRATE+NITRITE-N,,0.0194,0.019,mg/L
FLAB,FLAB15,FIU15285,6/6/1996,SAMP,G,SA,168,ALKALINE PHOSPHATASE,,1.23,1.23,nM/minmL
FLAB,FLAB15,FIU15285,6/6/1996,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",,11.5,11.5,mg/L
FLAB,FLAB15,FIU15285,6/6/1996,SAMP,G,SA,98,SALINITY,,36.4,36.4,PSU
FLAB,FLAB15,FIU15286,6/6/1996,SAMP,G,SA,98,SALINITY,,36.4,36.4,PSU
FLAB,FLAB15,FIU15285,6/6/1996,SAMP,G,SA,78,NITRATE-N,,0.0099,0.01,mg/L
FLAB,FLAB15,FIU15285,6/6/1996,SAMP,G,SA,8,DISSOLVED OXYGEN,,8.6,8.6,mg/L
FLAB,FLAB15,FIU15287,7/4/1996,SAMP,G,SA,18,NITRATE+NITRITE-N,,0.0086,0.009,mg/L
FLAB,FLAB15,FIU15287,7/4/1996,SAMP,G,SA,61,CHLOROPHYLL-A,,1.5,1.5,ug/L
FLAB,FLAB15,FIU15287,7/4/1996,SAMP,G,SA,8,DISSOLVED OXYGEN,,5.8,5.8,mg/L
FLAB,FLAB15,FIU15288,7/4/1996,SAMP,G,SA,8,DISSOLVED OXYGEN,,5.9,5.9,mg/L
FLAB,FLAB15,FIU15287,7/4/1996,SAMP,G,SA,7,Temperature,,30.5,30.5,Deg C
FLAB,FLAB15,FIU15288,7/4/1996,SAMP,G,SA,7,Temperature,,30.5,30.5,Deg C
FLAB,FLAB15,FIU15287,7/4/1996,SAMP,G,SA,27,SILICA,,2.003,2,mg/L
FLAB,FLAB15,FIU15287,7/4/1996,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",,0.0126,0.013,mg/L
FLAB,FLAB15,FIU15287,7/4/1996,SAMP,G,SA,23,"PHOSPHATE, ORTHO AS P",,0,0,mg/L
FLAB,FLAB15,FIU15287,7/4/1996,SAMP,G,SA,20,AMMONIA-N,,0.0876,0.09,mg/L
FLAB,FLAB15,FIU15287,7/4/1996,SAMP,G,SA,19,NITRITE-N,,0.0056,0.006,mg/L
FLAB,FLAB15,FIU15287,7/4/1996,SAMP,G,SA,168,ALKALINE PHOSPHATASE,,1.21,1.21,nM/minmL
FLAB,FLAB15,FIU15287,7/4/1996,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",,13.75,13.8,mg/L
FLAB,FLAB15,FIU15287,7/4/1996,SAMP,G,SA,98,SALINITY,,36.5,36.5,PSU
FLAB,FLAB15,FIU15288,7/4/1996,SAMP,G,SA,98,SALINITY,,36.5,36.5,PSU
FLAB,FLAB15,FIU15287,7/4/1996,SAMP,G,SA,78,NITRATE-N,,0.003,0.003,mg/L
FLAB,FLAB15,FIU15287,7/4/1996,SAMP,G,SA,12,TURBIDITY,,2.9,2.9,NTU
FLAB,FLAB15,FIU15289,8/22/1996,SAMP,G,SA,18,NITRATE+NITRITE-N,,0.0026,0.003,mg/L
FLAB,FLAB15,FIU15289,8/22/1996,SAMP,G,SA,61,CHLOROPHYLL-A,,2.2,2.2,ug/L
FLAB,FLAB15,FIU15289,8/22/1996,SAMP,G,SA,8,DISSOLVED OXYGEN,,5.5,5.5,mg/L
FLAB,FLAB15,FIU15290,8/22/1996,SAMP,G,SA,8,DISSOLVED OXYGEN,,5.5,5.5,mg/L
FLAB,FLAB15,FIU15289,8/22/1996,SAMP,G,SA,7,Temperature,,28,28,Deg C
FLAB,FLAB15,FIU15290,8/22/1996,SAMP,G,SA,7,Temperature,,28,28,Deg C
FLAB,FLAB15,FIU15289,8/22/1996,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",,0.0329,0.033,mg/L
FLAB,FLAB15,FIU15289,8/22/1996,SAMP,G,SA,23,"PHOSPHATE, ORTHO AS P",,0.0012,0.001,mg/L
FLAB,FLAB15,FIU15289,8/22/1996,SAMP,G,SA,20,AMMONIA-N,,0.0056,0.01,mg/L
FLAB,FLAB15,FIU15289,8/22/1996,SAMP,G,SA,19,NITRITE-N,,0.0009,0.001,mg/L
FLAB,FLAB15,FIU15289,8/22/1996,SAMP,G,SA,168,ALKALINE PHOSPHATASE,,1.84,1.84,nM/minmL
FLAB,FLAB15,FIU15289,8/22/1996,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",,18.66,18.7,mg/L
FLAB,FLAB15,FIU15289,8/22/1996,SAMP,G,SA,98,SALINITY,,32.5,32.5,PSU
FLAB,FLAB15,FIU15290,8/22/1996,SAMP,G,SA,98,SALINITY,,32.5,32.5,PSU
FLAB,FLAB15,FIU15289,8/22/1996,SAMP,G,SA,78,NITRATE-N,,0.0017,0.002,mg/L
FLAB,FLAB15,FIU15289,8/22/1996,SAMP,G,SA,12,TURBIDITY,,12.5,12.5,NTU
FLAB,FLAB15,FIU15291,9/14/1996,SAMP,G,SA,18,NITRATE+NITRITE-N,,0.0091,0.009,mg/L
FLAB,FLAB15,FIU15291,9/14/1996,SAMP,G,SA,12,TURBIDITY,,3.9,3.9,NTU
FLAB,FLAB15,FIU15291,9/14/1996,SAMP,G,SA,8,DISSOLVED OXYGEN,,7.3,7.3,mg/L
FLAB,FLAB15,FIU15292,9/14/1996,SAMP,G,SA,8,DISSOLVED OXYGEN,,7.2,7.2,mg/L
FLAB,FLAB15,FIU15291,9/14/1996,SAMP,G,SA,7,Temperature,,32.1,32.1,Deg C
FLAB,FLAB15,FIU15292,9/14/1996,SAMP,G,SA,7,Temperature,,32,32,Deg C
FLAB,FLAB15,FIU15291,9/14/1996,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",,0.0133,0.013,mg/L
FLAB,FLAB15,FIU15291,9/14/1996,SAMP,G,SA,23,"PHOSPHATE, ORTHO AS P",,0.0005,0,mg/L
FLAB,FLAB15,FIU15291,9/14/1996,SAMP,G,SA,20,AMMONIA-N,,0.0716,0.07,mg/L
FLAB,FLAB15,FIU15291,9/14/1996,SAMP,G,SA,19,NITRITE-N,,0.0028,0.003,mg/L
FLAB,FLAB15,FIU15291,9/14/1996,SAMP,G,SA,168,ALKALINE PHOSPHATASE,,0.81,0.81,nM/minmL
FLAB,FLAB15,FIU15291,9/14/1996,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",,10.57,10.6,mg/L
FLAB,FLAB15,FIU15291,9/14/1996,SAMP,G,SA,98,SALINITY,,33.5,33.5,PSU
FLAB,FLAB15,FIU15292,9/14/1996,SAMP,G,SA,98,SALINITY,,33.4,33.4,PSU
FLAB,FLAB15,FIU15291,9/14/1996,SAMP,G,SA,78,NITRATE-N,,0.0063,0.006,mg/L
FLAB,FLAB15,FIU15291,9/14/1996,SAMP,G,SA,61,CHLOROPHYLL-A,,1.8,1.8,ug/L
FLAB,FLAB15,FIU15293,10/15/1996,SAMP,G,SA,78,NITRATE-N,,0.0072,0.007,mg/L
FLAB,FLAB15,FIU15293,10/15/1996,SAMP,G,SA,19,NITRITE-N,,0.0079,0.008,mg/L
FLAB,FLAB15,FIU15294,10/15/1996,SAMP,G,SA,8,DISSOLVED OXYGEN,,7.1,7.1,mg/L
FLAB,FLAB15,FIU15293,10/15/1996,SAMP,G,SA,20,AMMONIA-N,,0.3723,0.37,mg/L
FLAB,FLAB15,FIU15293,10/15/1996,SAMP,G,SA,8,DISSOLVED OXYGEN,,7.1,7.1,mg/L
FLAB,FLAB15,FIU15293,10/15/1996,SAMP,G,SA,23,"PHOSPHATE, ORTHO AS P",,0.0006,0.001,mg/L
FLAB,FLAB15,FIU15293,10/15/1996,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",,0.0322,0.032,mg/L
FLAB,FLAB15,FIU15293,10/15/1996,SAMP,G,SA,27,SILICA,,0.634,0.6,mg/L
FLAB,FLAB15,FIU15293,10/15/1996,SAMP,G,SA,61,CHLOROPHYLL-A,,5.6,5.6,ug/L
FLAB,FLAB15,FIU15294,10/15/1996,SAMP,G,SA,7,Temperature,,24.9,24.9,Deg C
FLAB,FLAB15,FIU15293,10/15/1996,SAMP,G,SA,168,ALKALINE PHOSPHATASE,,1.58,1.58,nM/minmL
FLAB,FLAB15,FIU15293,10/15/1996,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",,14,14,mg/L
FLAB,FLAB15,FIU15293,10/15/1996,SAMP,G,SA,18,NITRATE+NITRITE-N,,0.0151,0.015,mg/L
FLAB,FLAB15,FIU15293,10/15/1996,SAMP,G,SA,98,SALINITY,,28.5,28.5,PSU
FLAB,FLAB15,FIU15294,10/15/1996,SAMP,G,SA,98,SALINITY,,28.5,28.5,PSU
FLAB,FLAB15,FIU15293,10/15/1996,SAMP,G,SA,12,TURBIDITY,,20.4,20.4,NTU
FLAB,FLAB15,FIU15293,10/15/1996,SAMP,G,SA,7,Temperature,,24.9,24.9,Deg C
FLAB,FLAB15,FIU15295,11/7/1996,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",,0.012,0.012,mg/L
FLAB,FLAB15,FIU15295,11/7/1996,SAMP,G,SA,78,NITRATE-N,,0.0189,0.019,mg/L
FLAB,FLAB15,FIU15295,11/7/1996,SAMP,G,SA,23,"PHOSPHATE, ORTHO AS P",,0.0012,0.001,mg/L
FLAB,FLAB15,FIU15295,11/7/1996,SAMP,G,SA,168,ALKALINE PHOSPHATASE,,0.85,0.85,nM/minmL
FLAB,FLAB15,FIU15296,11/7/1996,SAMP,G,SA,8,DISSOLVED OXYGEN,,6.1,6.1,mg/L
FLAB,FLAB15,FIU15295,11/7/1996,SAMP,G,SA,20,AMMONIA-N,,0.5093,0.51,mg/L
FLAB,FLAB15,FIU15295,11/7/1996,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",,11.74,11.7,mg/L
FLAB,FLAB15,FIU15295,11/7/1996,SAMP,G,SA,12,TURBIDITY,,32.8,32.8,NTU
FLAB,FLAB15,FIU15295,11/7/1996,SAMP,G,SA,61,CHLOROPHYLL-A,,1.6,1.6,ug/L
FLAB,FLAB15,FIU15295,11/7/1996,SAMP,G,SA,18,NITRATE+NITRITE-N,,0.0387,0.039,mg/L
FLAB,FLAB15,FIU15295,11/7/1996,SAMP,G,SA,98,SALINITY,,21.8,21.8,PSU
FLAB,FLAB15,FIU15296,11/7/1996,SAMP,G,SA,98,SALINITY,,21.8,21.8,PSU
FLAB,FLAB15,FIU15296,11/7/1996,SAMP,G,SA,7,Temperature,,26.5,26.5,Deg C
FLAB,FLAB15,FIU15295,11/7/1996,SAMP,G,SA,7,Temperature,,26.5,26.5,Deg C
FLAB,FLAB15,FIU15295,11/7/1996,SAMP,G,SA,19,NITRITE-N,,0.0198,0.02,mg/L
FLAB,FLAB15,FIU15295,11/7/1996,SAMP,G,SA,8,DISSOLVED OXYGEN,,6.1,6.1,mg/L
FLAB,FLAB15,FIU15298,12/6/1996,SAMP,G,SA,98,SALINITY,,23.9,23.9,PSU
FLAB,FLAB15,FIU15297,12/6/1996,SAMP,G,SA,98,SALINITY,,23.6,23.6,PSU
FLAB,FLAB15,FIU15297,12/6/1996,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",,10.83,10.8,mg/L
FLAB,FLAB15,FIU15297,12/6/1996,SAMP,G,SA,168,ALKALINE PHOSPHATASE,,1.21,1.21,nM/minmL
FLAB,FLAB15,FIU15297,12/6/1996,SAMP,G,SA,19,NITRITE-N,,0.0264,0.026,mg/L
FLAB,FLAB15,FIU15297,12/6/1996,SAMP,G,SA,20,AMMONIA-N,,0.6476,0.65,mg/L
FLAB,FLAB15,FIU15297,12/6/1996,SAMP,G,SA,23,"PHOSPHATE, ORTHO AS P",,0.0007,0.001,mg/L
FLAB,FLAB15,FIU15297,12/6/1996,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",,0.0174,0.017,mg/L
FLAB,FLAB15,FIU15297,12/6/1996,SAMP,G,SA,61,CHLOROPHYLL-A,,1.3,1.3,ug/L
FLAB,FLAB15,FIU15298,12/6/1996,SAMP,G,SA,8,DISSOLVED OXYGEN,,7.7,7.7,mg/L
FLAB,FLAB15,FIU15297,12/6/1996,SAMP,G,SA,8,DISSOLVED OXYGEN,,7,7,mg/L
FLAB,FLAB15,FIU15297,12/6/1996,SAMP,G,SA,12,TURBIDITY,,12.7,12.7,NTU
FLAB,FLAB15,FIU15297,12/6/1996,SAMP,G,SA,18,NITRATE+NITRITE-N,,0.0444,0.044,mg/L
FLAB,FLAB15,FIU15297,12/6/1996,SAMP,G,SA,78,NITRATE-N,,0.018,0.018,mg/L
FLAB,FLAB15,FIU15297,12/6/1996,SAMP,G,SA,7,Temperature,,24.4,24.4,Deg C
FLAB,FLAB15,FIU15298,12/6/1996,SAMP,G,SA,7,Temperature,,24,24,Deg C
FLAB,FLAB15,FIU15299,1/8/1997,SAMP,G,SA,12,TURBIDITY,,4.5,4.5,NTU
FLAB,FLAB15,FIU15299,1/8/1997,SAMP,G,SA,61,CHLOROPHYLL-A,,2.3,2.3,ug/L
FLAB,FLAB15,FIU15300,1/8/1997,SAMP,G,SA,8,DISSOLVED OXYGEN,,5.9,5.9,mg/L
FLAB,FLAB15,FIU15299,1/8/1997,SAMP,G,SA,7,Temperature,,24.2,24.2,Deg C
FLAB,FLAB15,FIU15300,1/8/1997,SAMP,G,SA,7,Temperature,,24.2,24.2,Deg C
FLAB,FLAB15,FIU15299,1/8/1997,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",,0.0162,0.016,mg/L
FLAB,FLAB15,FIU15299,1/8/1997,SAMP,G,SA,23,"PHOSPHATE, ORTHO AS P",,0,0,mg/L
FLAB,FLAB15,FIU15299,1/8/1997,SAMP,G,SA,20,AMMONIA-N,,0.0557,0.06,mg/L
FLAB,FLAB15,FIU15299,1/8/1997,SAMP,G,SA,19,NITRITE-N,,0.0046,0.005,mg/L
FLAB,FLAB15,FIU15299,1/8/1997,SAMP,G,SA,18,NITRATE+NITRITE-N,,0.0089,0.009,mg/L
FLAB,FLAB15,FIU15299,1/8/1997,SAMP,G,SA,168,ALKALINE PHOSPHATASE,,1.62,1.62,nM/minmL
FLAB,FLAB15,FIU15299,1/8/1997,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",,11.75,11.8,mg/L
FLAB,FLAB15,FIU15299,1/8/1997,SAMP,G,SA,98,SALINITY,,32.8,32.8,PSU
FLAB,FLAB15,FIU15300,1/8/1997,SAMP,G,SA,98,SALINITY,,32.8,32.8,PSU
FLAB,FLAB15,FIU15299,1/8/1997,SAMP,G,SA,78,NITRATE-N,,0.0043,0.004,mg/L
FLAB,FLAB15,FIU15299,1/8/1997,SAMP,G,SA,8,DISSOLVED OXYGEN,,5.9,5.9,mg/L
FLAB,FLAB15,FIU15301,2/15/1997,SAMP,G,SA,12,TURBIDITY,,21.4,21.4,NTU
FLAB,FLAB15,FIU15301,2/15/1997,SAMP,G,SA,61,CHLOROPHYLL-A,,1.2,1.2,ug/L
FLAB,FLAB15,FIU15302,2/15/1997,SAMP,G,SA,8,DISSOLVED OXYGEN,,6.7,6.7,mg/L
FLAB,FLAB15,FIU15301,2/15/1997,SAMP,G,SA,7,Temperature,,26.5,26.5,Deg C
FLAB,FLAB15,FIU15302,2/15/1997,SAMP,G,SA,7,Temperature,,26.5,26.5,Deg C
FLAB,FLAB15,FIU15301,2/15/1997,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",,0.0177,0.018,mg/L
FLAB,FLAB15,FIU15301,2/15/1997,SAMP,G,SA,23,"PHOSPHATE, ORTHO AS P",,0.0003,0,mg/L
FLAB,FLAB15,FIU15301,2/15/1997,SAMP,G,SA,20,AMMONIA-N,,0.4558,0.46,mg/L
FLAB,FLAB15,FIU15301,2/15/1997,SAMP,G,SA,19,NITRITE-N,,0.0913,0.091,mg/L
FLAB,FLAB15,FIU15301,2/15/1997,SAMP,G,SA,18,NITRATE+NITRITE-N,,0.114,0.114,mg/L
FLAB,FLAB15,FIU15301,2/15/1997,SAMP,G,SA,168,ALKALINE PHOSPHATASE,,0.22,0.22,nM/minmL
FLAB,FLAB15,FIU15301,2/15/1997,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",,12.76,12.8,mg/L
FLAB,FLAB15,FIU15301,2/15/1997,SAMP,G,SA,98,SALINITY,,29.9,29.9,PSU
FLAB,FLAB15,FIU15302,2/15/1997,SAMP,G,SA,98,SALINITY,,29.9,29.9,PSU
FLAB,FLAB15,FIU15301,2/15/1997,SAMP,G,SA,78,NITRATE-N,,0.0227,0.023,mg/L
FLAB,FLAB15,FIU15301,2/15/1997,SAMP,G,SA,8,DISSOLVED OXYGEN,,6.7,6.7,mg/L
FLAB,FLAB15,FIU15303,3/12/1997,SAMP,G,SA,12,TURBIDITY,,3.3,3.3,NTU
FLAB,FLAB15,FIU15303,3/12/1997,SAMP,G,SA,61,CHLOROPHYLL-A,,1,1,ug/L
FLAB,FLAB15,FIU15304,3/12/1997,SAMP,G,SA,8,DISSOLVED OXYGEN,,7,7,mg/L
FLAB,FLAB15,FIU15303,3/12/1997,SAMP,G,SA,7,Temperature,,26.8,26.8,Deg C
FLAB,FLAB15,FIU15304,3/12/1997,SAMP,G,SA,7,Temperature,,26.8,26.8,Deg C
FLAB,FLAB15,FIU15303,3/12/1997,SAMP,G,SA,27,SILICA,,0.971,1,mg/L
FLAB,FLAB15,FIU15303,3/12/1997,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",,0.0124,0.012,mg/L
FLAB,FLAB15,FIU15303,3/12/1997,SAMP,G,SA,23,"PHOSPHATE, ORTHO AS P",,0.0009,0.001,mg/L
FLAB,FLAB15,FIU15303,3/12/1997,SAMP,G,SA,20,AMMONIA-N,,0.5904,0.59,mg/L
FLAB,FLAB15,FIU15303,3/12/1997,SAMP,G,SA,19,NITRITE-N,,0.048,0.048,mg/L
FLAB,FLAB15,FIU15303,3/12/1997,SAMP,G,SA,18,NITRATE+NITRITE-N,,0.1277,0.128,mg/L
FLAB,FLAB15,FIU15303,3/12/1997,SAMP,G,SA,168,ALKALINE PHOSPHATASE,,0.27,0.27,nM/minmL
FLAB,FLAB15,FIU15303,3/12/1997,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",,12.39,12.4,mg/L
FLAB,FLAB15,FIU15303,3/12/1997,SAMP,G,SA,98,SALINITY,,30.1,30.1,PSU
FLAB,FLAB15,FIU15304,3/12/1997,SAMP,G,SA,98,SALINITY,,30.1,30.1,PSU
FLAB,FLAB15,FIU15303,3/12/1997,SAMP,G,SA,78,NITRATE-N,,0.0797,0.08,mg/L
FLAB,FLAB15,FIU15303,3/12/1997,SAMP,G,SA,8,DISSOLVED OXYGEN,,7,7,mg/L
FLAB,FLAB15,FIU15305,4/16/1997,SAMP,G,SA,12,TURBIDITY,,13.6,13.6,NTU
FLAB,FLAB15,FIU15305,4/16/1997,SAMP,G,SA,61,CHLOROPHYLL-A,,1.1,1.1,ug/L
FLAB,FLAB15,FIU15306,4/16/1997,SAMP,G,SA,8,DISSOLVED OXYGEN,,6.2,6.2,mg/L
FLAB,FLAB15,FIU15305,4/16/1997,SAMP,G,SA,7,Temperature,,26.3,26.3,Deg C
FLAB,FLAB15,FIU15306,4/16/1997,SAMP,G,SA,7,Temperature,,26.3,26.3,Deg C
FLAB,FLAB15,FIU15305,4/16/1997,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",,0.0138,0.014,mg/L
FLAB,FLAB15,FIU15305,4/16/1997,SAMP,G,SA,23,"PHOSPHATE, ORTHO AS P",,0.0001,0,mg/L
FLAB,FLAB15,FIU15305,4/16/1997,SAMP,G,SA,20,AMMONIA-N,,0.5386,0.54,mg/L
FLAB,FLAB15,FIU15305,4/16/1997,SAMP,G,SA,19,NITRITE-N,,0.024,0.024,mg/L
FLAB,FLAB15,FIU15305,4/16/1997,SAMP,G,SA,18,NITRATE+NITRITE-N,,0.0419,0.042,mg/L
FLAB,FLAB15,FIU15305,4/16/1997,SAMP,G,SA,168,ALKALINE PHOSPHATASE,,0.27,0.27,nM/minmL
FLAB,FLAB15,FIU15305,4/16/1997,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",,11.94,11.9,mg/L
FLAB,FLAB15,FIU15305,4/16/1997,SAMP,G,SA,98,SALINITY,,33.5,33.5,PSU
FLAB,FLAB15,FIU15306,4/16/1997,SAMP,G,SA,98,SALINITY,,33.5,33.5,PSU
FLAB,FLAB15,FIU15305,4/16/1997,SAMP,G,SA,78,NITRATE-N,,0.0179,0.018,mg/L
FLAB,FLAB15,FIU15305,4/16/1997,SAMP,G,SA,8,DISSOLVED OXYGEN,,6.2,6.2,mg/L
FLAB,FLAB15,FIU15307,5/22/1997,SAMP,G,SA,12,TURBIDITY,,3.6,3.6,NTU
FLAB,FLAB15,FIU15307,5/22/1997,SAMP,G,SA,61,CHLOROPHYLL-A,,0.7,0.7,ug/L
FLAB,FLAB15,FIU15308,5/22/1997,SAMP,G,SA,8,DISSOLVED OXYGEN,,7.8,7.8,mg/L
FLAB,FLAB15,FIU15307,5/22/1997,SAMP,G,SA,7,Temperature,,32.9,32.9,Deg C
FLAB,FLAB15,FIU15308,5/22/1997,SAMP,G,SA,7,Temperature,,32.9,32.9,Deg C
FLAB,FLAB15,FIU15307,5/22/1997,SAMP,G,SA,27,SILICA,,0.549,0.5,mg/L
FLAB,FLAB15,FIU15307,5/22/1997,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",,0.0091,0.009,mg/L
FLAB,FLAB15,FIU15307,5/22/1997,SAMP,G,SA,23,"PHOSPHATE, ORTHO AS P",,0.0002,0,mg/L
FLAB,FLAB15,FIU15307,5/22/1997,SAMP,G,SA,20,AMMONIA-N,,0.0569,0.06,mg/L
FLAB,FLAB15,FIU15307,5/22/1997,SAMP,G,SA,19,NITRITE-N,,0.0032,0.003,mg/L
FLAB,FLAB15,FIU15307,5/22/1997,SAMP,G,SA,18,NITRATE+NITRITE-N,,0.0087,0.009,mg/L
FLAB,FLAB15,FIU15307,5/22/1997,SAMP,G,SA,168,ALKALINE PHOSPHATASE,,0.82,0.82,nM/minmL
FLAB,FLAB15,FIU15307,5/22/1997,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",,11.56,11.6,mg/L
FLAB,FLAB15,FIU15307,5/22/1997,SAMP,G,SA,98,SALINITY,,41.6,41.6,PSU
FLAB,FLAB15,FIU15308,5/22/1997,SAMP,G,SA,98,SALINITY,,41.6,41.6,PSU
FLAB,FLAB15,FIU15307,5/22/1997,SAMP,G,SA,78,NITRATE-N,,0.0056,0.006,mg/L
FLAB,FLAB15,FIU15307,5/22/1997,SAMP,G,SA,8,DISSOLVED OXYGEN,,7.8,7.8,mg/L
FLAB,FLAB15,FIU15309,6/12/1997,SAMP,G,SA,12,TURBIDITY,,4.6,4.6,NTU
FLAB,FLAB15,FIU15309,6/12/1997,SAMP,G,SA,8,DISSOLVED OXYGEN,,6.2,6.2,mg/L
FLAB,FLAB15,FIU15310,6/12/1997,SAMP,G,SA,8,DISSOLVED OXYGEN,,6.2,6.2,mg/L
FLAB,FLAB15,FIU15309,6/12/1997,SAMP,G,SA,7,Temperature,,28.6,28.6,Deg C
FLAB,FLAB15,FIU15310,6/12/1997,SAMP,G,SA,7,Temperature,,28.6,28.6,Deg C
FLAB,FLAB15,FIU15309,6/12/1997,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",,0.0112,0.011,mg/L
FLAB,FLAB15,FIU15309,6/12/1997,SAMP,G,SA,23,"PHOSPHATE, ORTHO AS P",,0.0002,0,mg/L
FLAB,FLAB15,FIU15309,6/12/1997,SAMP,G,SA,20,AMMONIA-N,,0.1673,0.17,mg/L
FLAB,FLAB15,FIU15309,6/12/1997,SAMP,G,SA,19,NITRITE-N,,0.0038,0.004,mg/L
FLAB,FLAB15,FIU15309,6/12/1997,SAMP,G,SA,18,NITRATE+NITRITE-N,,0.0211,0.021,mg/L
FLAB,FLAB15,FIU15309,6/12/1997,SAMP,G,SA,168,ALKALINE PHOSPHATASE,,0.8,0.8,nM/minmL
FLAB,FLAB15,FIU15309,6/12/1997,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",,7.76,7.8,mg/L
FLAB,FLAB15,FIU15309,6/12/1997,SAMP,G,SA,98,SALINITY,,24.6,24.6,PSU
FLAB,FLAB15,FIU15310,6/12/1997,SAMP,G,SA,98,SALINITY,,24.7,24.7,PSU
FLAB,FLAB15,FIU15309,6/12/1997,SAMP,G,SA,78,NITRATE-N,,0.0174,0.017,mg/L
FLAB,FLAB15,FIU15309,6/12/1997,SAMP,G,SA,61,CHLOROPHYLL-A,,1.2,1.2,ug/L
FLAB,FLAB15,FIU15311,7/10/1997,SAMP,G,SA,18,NITRATE+NITRITE-N,,0.0125,0.012,mg/L
FLAB,FLAB15,FIU15311,7/10/1997,SAMP,G,SA,61,CHLOROPHYLL-A,,4.3,4.3,ug/L
FLAB,FLAB15,FIU15311,7/10/1997,SAMP,G,SA,27,SILICA,,2.97,3,mg/L
FLAB,FLAB15,FIU15311,7/10/1997,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",,0.0261,0.026,mg/L
FLAB,FLAB15,FIU15311,7/10/1997,SAMP,G,SA,78,NITRATE-N,,0.0121,0.012,mg/L
FLAB,FLAB15,FIU15311,7/10/1997,SAMP,G,SA,20,AMMONIA-N,,0.0046,0,mg/L
FLAB,FLAB15,FIU15311,7/10/1997,SAMP,G,SA,19,NITRITE-N,,0.0005,0,mg/L
FLAB,FLAB15,FIU15311,7/10/1997,SAMP,G,SA,168,ALKALINE PHOSPHATASE,,1.76,1.76,nM/minmL
FLAB,FLAB15,FIU15311,7/10/1997,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",,15.61,15.6,mg/L
FLAB,FLAB15,FIU15311,7/10/1997,SAMP,G,SA,23,"PHOSPHATE, ORTHO AS P",,0.0003,0,mg/L
FLAB,FLAB15,FIU15312,8/20/1997,SAMP,G,SA,18,NITRATE+NITRITE-N,,0.0091,0.009,mg/L
FLAB,FLAB15,FIU15312,8/20/1997,SAMP,G,SA,78,NITRATE-N,,0.0084,0.008,mg/L
FLAB,FLAB15,FIU15312,8/20/1997,SAMP,G,SA,8,DISSOLVED OXYGEN,,6.3,6.3,mg/L
FLAB,FLAB15,FIU15313,8/20/1997,SAMP,G,SA,8,DISSOLVED OXYGEN,,6.7,6.7,mg/L
FLAB,FLAB15,FIU15312,8/20/1997,SAMP,G,SA,7,Temperature,,33.3,33.3,Deg C
FLAB,FLAB15,FIU15313,8/20/1997,SAMP,G,SA,7,Temperature,,32.3,32.3,Deg C
