Project Code,Station ID,Sample ID,Collection_Date,Sample Type New,Collection Method,Matrix,Test Number,Test Name,Storet Code,Value,Sigfig Value,Units
FLAB,FLAB12,FIU14662,6/20/2000,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",665,0.0101,0.0101,mg/L
FLAB,FLAB12,FIU14662,6/20/2000,SAMP,G,SA,23,"PHOSPHATE, ORTHO AS P",,0.0016,0.0016,mg/L
FLAB,FLAB12,FIU14662,6/20/2000,SAMP,G,SA,20,AMMONIA-N,608,0.0103,0.0103,mg/L
FLAB,FLAB12,FIU14662,6/20/2000,SAMP,G,SA,19,NITRITE-N,615,0.0004,0.0004,mg/L
FLAB,FLAB12,FIU14662,6/20/2000,SAMP,G,SA,168,ALKALINE PHOSPHATASE,49548,0.45,0.45,nM/minmL
FLAB,FLAB12,FIU14662,6/20/2000,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",680,12.7,12.7,mg/L
FLAB,FLAB12,FIU14662,6/20/2000,SAMP,G,SA,98,SALINITY,480,35.4,35.4,PSU
FLAB,FLAB12,FIU14663,6/20/2000,SAMP,G,SA,98,SALINITY,480,35.4,35.4,PSU
FLAB,FLAB12,FIU14662,6/20/2000,SAMP,G,SA,12,TURBIDITY,76,0.7,0.7,NTU
FLAB,FLAB12,FIU14664,7/20/2000,SAMP,G,SA,18,NITRATE+NITRITE-N,630,0.0168,0.017,mg/L
FLAB,FLAB12,FIU14664,7/20/2000,SAMP,G,SA,12,TURBIDITY,76,2.6,2.6,NTU
FLAB,FLAB12,FIU14664,7/20/2000,SAMP,G,SA,8,DISSOLVED OXYGEN,299,8.4,8.4,mg/L
FLAB,FLAB12,FIU14665,7/20/2000,SAMP,G,SA,8,DISSOLVED OXYGEN,299,8.4,8.4,mg/L
FLAB,FLAB12,FIU14664,7/20/2000,SAMP,G,SA,7,Temperature,10,33.7,33.7,Deg C
FLAB,FLAB12,FIU14665,7/20/2000,SAMP,G,SA,7,Temperature,10,33.8,33.8,Deg C
FLAB,FLAB12,FIU14664,7/20/2000,SAMP,G,SA,27,SILICA,955,2.079,2.079,mg/L
FLAB,FLAB12,FIU14664,7/20/2000,SAMP,G,SA,61,CHLOROPHYLL-A,32210,1.3,1.3,ug/L
FLAB,FLAB12,FIU14664,7/20/2000,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",665,0.0145,0.0145,mg/L
FLAB,FLAB12,FIU14664,7/20/2000,SAMP,G,SA,23,"PHOSPHATE, ORTHO AS P",,0.0033,0.0033,mg/L
FLAB,FLAB12,FIU14664,7/20/2000,SAMP,G,SA,20,AMMONIA-N,608,0.0118,0.0118,mg/L
FLAB,FLAB12,FIU14664,7/20/2000,SAMP,G,SA,19,NITRITE-N,615,0.0005,0.0005,mg/L
FLAB,FLAB12,FIU14664,7/20/2000,SAMP,G,SA,168,ALKALINE PHOSPHATASE,49548,1.5,1.5,nM/minmL
FLAB,FLAB12,FIU14664,7/20/2000,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",680,14.37,14.37,mg/L
FLAB,FLAB12,FIU14664,7/20/2000,SAMP,G,SA,98,SALINITY,480,42,42,PSU
FLAB,FLAB12,FIU14665,7/20/2000,SAMP,G,SA,98,SALINITY,480,42,42,PSU
FLAB,FLAB12,FIU14664,7/20/2000,SAMP,G,SA,78,NITRATE-N,620,0.0163,0.016,mg/L
FLAB,FLAB12,FIU14666,8/29/2000,SAMP,G,SA,18,NITRATE+NITRITE-N,630,0.0052,0.005,mg/L
FLAB,FLAB12,FIU14666,8/29/2000,SAMP,G,SA,78,NITRATE-N,620,0.0047,0.005,mg/L
FLAB,FLAB12,FIU14666,8/29/2000,SAMP,G,SA,8,DISSOLVED OXYGEN,299,10.3,10.3,mg/L
FLAB,FLAB12,FIU14667,8/29/2000,SAMP,G,SA,8,DISSOLVED OXYGEN,299,10.2,10.2,mg/L
FLAB,FLAB12,FIU14666,8/29/2000,SAMP,G,SA,7,Temperature,10,30.2,30.2,Deg C
FLAB,FLAB12,FIU14667,8/29/2000,SAMP,G,SA,7,Temperature,10,30.3,30.3,Deg C
FLAB,FLAB12,FIU14666,8/29/2000,SAMP,G,SA,61,CHLOROPHYLL-A,32210,0.3,0.3,ug/L
FLAB,FLAB12,FIU14666,8/29/2000,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",665,0.0102,0.0102,mg/L
FLAB,FLAB12,FIU14666,8/29/2000,SAMP,G,SA,23,"PHOSPHATE, ORTHO AS P",,0.0011,0.0011,mg/L
FLAB,FLAB12,FIU14666,8/29/2000,SAMP,G,SA,20,AMMONIA-N,608,0.0184,0.0184,mg/L
FLAB,FLAB12,FIU14666,8/29/2000,SAMP,G,SA,19,NITRITE-N,615,0.0005,0.0005,mg/L
FLAB,FLAB12,FIU14666,8/29/2000,SAMP,G,SA,168,ALKALINE PHOSPHATASE,49548,0.87,0.87,nM/minmL
FLAB,FLAB12,FIU14666,8/29/2000,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",680,12.92,12.92,mg/L
FLAB,FLAB12,FIU14666,8/29/2000,SAMP,G,SA,98,SALINITY,480,40.4,40.4,PSU
FLAB,FLAB12,FIU14667,8/29/2000,SAMP,G,SA,98,SALINITY,480,40.4,40.4,PSU
FLAB,FLAB12,FIU14666,8/29/2000,SAMP,G,SA,12,TURBIDITY,76,1.8,1.8,NTU
FLAB,FLAB12,FIU14668,9/29/2000,SAMP,G,SA,18,NITRATE+NITRITE-N,630,0.0039,0.004,mg/L
FLAB,FLAB12,FIU14668,9/29/2000,SAMP,G,SA,78,NITRATE-N,620,0.0022,0.002,mg/L
FLAB,FLAB12,FIU14668,9/29/2000,SAMP,G,SA,8,DISSOLVED OXYGEN,299,7.7,7.7,mg/L
FLAB,FLAB12,FIU14669,9/29/2000,SAMP,G,SA,8,DISSOLVED OXYGEN,299,7.2,7.2,mg/L
FLAB,FLAB12,FIU14668,9/29/2000,SAMP,G,SA,7,Temperature,10,31.7,31.7,Deg C
FLAB,FLAB12,FIU14669,9/29/2000,SAMP,G,SA,7,Temperature,10,31.7,31.7,Deg C
FLAB,FLAB12,FIU14668,9/29/2000,SAMP,G,SA,61,CHLOROPHYLL-A,32210,0.5,0.5,ug/L
FLAB,FLAB12,FIU14668,9/29/2000,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",665,0.0057,0.0057,mg/L
FLAB,FLAB12,FIU14668,9/29/2000,SAMP,G,SA,23,"PHOSPHATE, ORTHO AS P",,0.0013,0.0013,mg/L
FLAB,FLAB12,FIU14668,9/29/2000,SAMP,G,SA,20,AMMONIA-N,608,0.0315,0.0315,mg/L
FLAB,FLAB12,FIU14668,9/29/2000,SAMP,G,SA,19,NITRITE-N,615,0.0017,0.0017,mg/L
FLAB,FLAB12,FIU14668,9/29/2000,SAMP,G,SA,168,ALKALINE PHOSPHATASE,49548,1.22,1.22,nM/minmL
FLAB,FLAB12,FIU14668,9/29/2000,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",680,13.43,13.43,mg/L
FLAB,FLAB12,FIU14668,9/29/2000,SAMP,G,SA,98,SALINITY,480,40.7,40.7,PSU
FLAB,FLAB12,FIU14669,9/29/2000,SAMP,G,SA,98,SALINITY,480,40.7,40.7,PSU
FLAB,FLAB12,FIU14668,9/29/2000,SAMP,G,SA,12,TURBIDITY,76,1.1,1.1,NTU
FLAB,FLAB12,FIU14670,10/26/2000,SAMP,G,SA,18,NITRATE+NITRITE-N,630,0.005,0.005,mg/L
FLAB,FLAB12,FIU14670,10/26/2000,SAMP,G,SA,78,NITRATE-N,620,0.003,0.003,mg/L
FLAB,FLAB12,FIU14670,10/26/2000,SAMP,G,SA,8,DISSOLVED OXYGEN,299,6.4,6.4,mg/L
FLAB,FLAB12,FIU14671,10/26/2000,SAMP,G,SA,8,DISSOLVED OXYGEN,299,6.5,6.5,mg/L
FLAB,FLAB12,FIU14670,10/26/2000,SAMP,G,SA,7,Temperature,10,24.3,24.3,Deg C
FLAB,FLAB12,FIU14671,10/26/2000,SAMP,G,SA,7,Temperature,10,24.3,24.3,Deg C
FLAB,FLAB12,FIU14670,10/26/2000,SAMP,G,SA,27,SILICA,955,0.146,0.146,mg/L
FLAB,FLAB12,FIU14670,10/26/2000,SAMP,G,SA,61,CHLOROPHYLL-A,32210,0.3,0.3,ug/L
FLAB,FLAB12,FIU14670,10/26/2000,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",665,0.0044,0.0044,mg/L
FLAB,FLAB12,FIU14670,10/26/2000,SAMP,G,SA,23,"PHOSPHATE, ORTHO AS P",,0.0019,0.0019,mg/L
FLAB,FLAB12,FIU14670,10/26/2000,SAMP,G,SA,20,AMMONIA-N,608,0.0244,0.0244,mg/L
FLAB,FLAB12,FIU14670,10/26/2000,SAMP,G,SA,19,NITRITE-N,615,0.0019,0.0019,mg/L
FLAB,FLAB12,FIU14670,10/26/2000,SAMP,G,SA,168,ALKALINE PHOSPHATASE,49548,1.09,1.09,nM/minmL
FLAB,FLAB12,FIU14670,10/26/2000,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",680,13.1,13.1,mg/L
FLAB,FLAB12,FIU14670,10/26/2000,SAMP,G,SA,98,SALINITY,480,31.6,31.6,PSU
FLAB,FLAB12,FIU14671,10/26/2000,SAMP,G,SA,98,SALINITY,480,31.6,31.6,PSU
FLAB,FLAB12,FIU14670,10/26/2000,SAMP,G,SA,12,TURBIDITY,76,1.1,1.1,NTU
FLAB,FLAB12,FIU14672,11/30/2000,SAMP,G,SA,7,Temperature,10,21.4,21.4,Deg C
FLAB,FLAB12,FIU14672,11/30/2000,SAMP,G,SA,61,CHLOROPHYLL-A,32210,0.5,0.5,ug/L
FLAB,FLAB12,FIU14672,11/30/2000,SAMP,G,SA,18,NITRATE+NITRITE-N,630,0.003,0.003,mg/L
FLAB,FLAB12,FIU14672,11/30/2000,SAMP,G,SA,12,TURBIDITY,76,2.7,2.7,NTU
FLAB,FLAB12,FIU14672,11/30/2000,SAMP,G,SA,8,DISSOLVED OXYGEN,299,6.3,6.3,mg/L
FLAB,FLAB12,FIU14673,11/30/2000,SAMP,G,SA,8,DISSOLVED OXYGEN,299,6.3,6.3,mg/L
FLAB,FLAB12,FIU14672,11/30/2000,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",665,0.0074,0.0074,mg/L
FLAB,FLAB12,FIU14672,11/30/2000,SAMP,G,SA,23,"PHOSPHATE, ORTHO AS P",,0.0004,0.0004,mg/L
FLAB,FLAB12,FIU14672,11/30/2000,SAMP,G,SA,20,AMMONIA-N,608,0.0235,0.0235,mg/L
FLAB,FLAB12,FIU14672,11/30/2000,SAMP,G,SA,19,NITRITE-N,615,0.001,0.001,mg/L
FLAB,FLAB12,FIU14672,11/30/2000,SAMP,G,SA,168,ALKALINE PHOSPHATASE,49548,0.21,0.21,nM/minmL
FLAB,FLAB12,FIU14672,11/30/2000,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",680,14.89,14.89,mg/L
FLAB,FLAB12,FIU14672,11/30/2000,SAMP,G,SA,98,SALINITY,480,32.7,32.7,PSU
FLAB,FLAB12,FIU14673,11/30/2000,SAMP,G,SA,98,SALINITY,480,32.8,32.8,PSU
FLAB,FLAB12,FIU14672,11/30/2000,SAMP,G,SA,78,NITRATE-N,620,0.002,0.002,mg/L
FLAB,FLAB12,FIU14673,11/30/2000,SAMP,G,SA,7,Temperature,10,21.4,21.4,Deg C
FLAB,FLAB12,FIU14674,12/11/2000,SAMP,G,SA,7,Temperature,10,22.7,22.7,Deg C
FLAB,FLAB12,FIU14674,12/11/2000,SAMP,G,SA,61,CHLOROPHYLL-A,32210,0.3,0.3,ug/L
FLAB,FLAB12,FIU14674,12/11/2000,SAMP,G,SA,18,NITRATE+NITRITE-N,630,0.0027,0.003,mg/L
FLAB,FLAB12,FIU14674,12/11/2000,SAMP,G,SA,12,TURBIDITY,76,1.1,1.1,NTU
FLAB,FLAB12,FIU14674,12/11/2000,SAMP,G,SA,8,DISSOLVED OXYGEN,299,5.6,5.6,mg/L
FLAB,FLAB12,FIU14675,12/11/2000,SAMP,G,SA,8,DISSOLVED OXYGEN,299,5.6,5.6,mg/L
FLAB,FLAB12,FIU14674,12/11/2000,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",665,0.0379,0.0379,mg/L
FLAB,FLAB12,FIU14674,12/11/2000,SAMP,G,SA,23,"PHOSPHATE, ORTHO AS P",,0.0013,0.0013,mg/L
FLAB,FLAB12,FIU14674,12/11/2000,SAMP,G,SA,20,AMMONIA-N,608,0.0345,0.0345,mg/L
FLAB,FLAB12,FIU14674,12/11/2000,SAMP,G,SA,19,NITRITE-N,615,0.0016,0.0016,mg/L
FLAB,FLAB12,FIU14674,12/11/2000,SAMP,G,SA,168,ALKALINE PHOSPHATASE,49548,0.81,0.81,nM/minmL
FLAB,FLAB12,FIU14674,12/11/2000,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",680,14.17,14.17,mg/L
FLAB,FLAB12,FIU14674,12/11/2000,SAMP,G,SA,98,SALINITY,480,34.5,34.5,PSU
FLAB,FLAB12,FIU14675,12/11/2000,SAMP,G,SA,98,SALINITY,480,34.5,34.5,PSU
FLAB,FLAB12,FIU14674,12/11/2000,SAMP,G,SA,78,NITRATE-N,620,0.0011,0.001,mg/L
FLAB,FLAB12,FIU14675,12/11/2000,SAMP,G,SA,7,Temperature,10,22.7,22.7,Deg C
FLAB,FLAB12,FIU14676,1/25/2001,SAMP,G,SA,7,Temperature,10,13.6,13.6,Deg C
FLAB,FLAB12,FIU14677,1/25/2001,SAMP,G,SA,7,Temperature,10,13.5,13.5,Deg C
FLAB,FLAB12,FIU14676,1/25/2001,SAMP,G,SA,78,NITRATE-N,620,0.004,0.004,mg/L
FLAB,FLAB12,FIU14676,1/25/2001,SAMP,G,SA,80,TOTAL NITROGEN,600,0.92,0.92,mg/L
FLAB,FLAB12,FIU14677,1/25/2001,SAMP,G,SA,98,SALINITY,480,35,35,PSU
FLAB,FLAB12,FIU14676,1/25/2001,SAMP,G,SA,98,SALINITY,480,35,35,PSU
FLAB,FLAB12,FIU14676,1/25/2001,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",680,13.57,13.57,mg/L
FLAB,FLAB12,FIU14676,1/25/2001,SAMP,G,SA,168,ALKALINE PHOSPHATASE,49548,0.44,0.44,nM/minmL
FLAB,FLAB12,FIU14676,1/25/2001,SAMP,G,SA,19,NITRITE-N,615,0.0037,0.0037,mg/L
FLAB,FLAB12,FIU14676,1/25/2001,SAMP,G,SA,20,AMMONIA-N,608,0.071,0.071,mg/L
FLAB,FLAB12,FIU14676,1/25/2001,SAMP,G,SA,23,"PHOSPHATE, ORTHO AS P",,0.0007,0.0007,mg/L
FLAB,FLAB12,FIU14676,1/25/2001,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",665,0.025,0.025,mg/L
FLAB,FLAB12,FIU14676,1/25/2001,SAMP,G,SA,27,SILICA,955,0.115,0.115,mg/L
FLAB,FLAB12,FIU14676,1/25/2001,SAMP,G,SA,61,CHLOROPHYLL-A,32210,0.2,0.2,ug/L
FLAB,FLAB12,FIU14677,1/25/2001,SAMP,G,SA,8,DISSOLVED OXYGEN,299,7.8,7.8,mg/L
FLAB,FLAB12,FIU14676,1/25/2001,SAMP,G,SA,8,DISSOLVED OXYGEN,299,7.8,7.8,mg/L
FLAB,FLAB12,FIU14676,1/25/2001,SAMP,G,SA,12,TURBIDITY,76,2.1,2.1,NTU
FLAB,FLAB12,FIU14676,1/25/2001,SAMP,G,SA,18,NITRATE+NITRITE-N,630,0.0077,0.0077,mg/L
FLAB,FLAB12,FIU14678,2/21/2001,SAMP,G,SA,61,CHLOROPHYLL-A,32210,0.1,0.1,ug/L
FLAB,FLAB12,FIU14678,2/21/2001,SAMP,G,SA,168,ALKALINE PHOSPHATASE,49548,0.59,0.59,nM/minmL
FLAB,FLAB12,FIU14678,2/21/2001,SAMP,G,SA,18,NITRATE+NITRITE-N,630,0.0023,0.0023,mg/L
FLAB,FLAB12,FIU14678,2/21/2001,SAMP,G,SA,12,TURBIDITY,76,6,6,NTU
FLAB,FLAB12,FIU14678,2/21/2001,SAMP,G,SA,8,DISSOLVED OXYGEN,299,7.1,7.1,mg/L
FLAB,FLAB12,FIU14679,2/21/2001,SAMP,G,SA,8,DISSOLVED OXYGEN,299,7.1,7.1,mg/L
FLAB,FLAB12,FIU14678,2/21/2001,SAMP,G,SA,78,NITRATE-N,620,0.0001,0,mg/L
FLAB,FLAB12,FIU14678,2/21/2001,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",680,16.94,16.94,mg/L
FLAB,FLAB12,FIU14678,2/21/2001,SAMP,G,SA,7,Temperature,10,21.9,21.9,Deg C
FLAB,FLAB12,FIU14679,2/21/2001,SAMP,G,SA,7,Temperature,10,22,22,Deg C
FLAB,FLAB12,FIU14678,2/21/2001,SAMP,G,SA,19,NITRITE-N,615,0.0022,0.0022,mg/L
FLAB,FLAB12,FIU14678,2/21/2001,SAMP,G,SA,20,AMMONIA-N,608,0.0265,0.0265,mg/L
FLAB,FLAB12,FIU14679,2/21/2001,SAMP,G,SA,98,SALINITY,480,35.8,35.8,PSU
FLAB,FLAB12,FIU14678,2/21/2001,SAMP,G,SA,23,"PHOSPHATE, ORTHO AS P",,0.0007,0.0007,mg/L
FLAB,FLAB12,FIU14678,2/21/2001,SAMP,G,SA,98,SALINITY,480,35.7,35.7,PSU
FLAB,FLAB12,FIU14678,2/21/2001,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",665,0.0113,0.0113,mg/L
FLAB,FLAB12,FIU14678,2/21/2001,SAMP,G,SA,80,TOTAL NITROGEN,600,0.96,0.96,mg/L
FLAB,FLAB12,FIU14681,3/6/2001,SAMP,G,SA,98,SALINITY,480,37.8,37.8,PSU
FLAB,FLAB12,FIU14680,3/6/2001,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",680,12.81,12.81,mg/L
FLAB,FLAB12,FIU14681,3/6/2001,SAMP,G,SA,8,DISSOLVED OXYGEN,299,5.4,5.4,mg/L
FLAB,FLAB12,FIU14680,3/6/2001,SAMP,G,SA,98,SALINITY,480,37.8,37.8,PSU
FLAB,FLAB12,FIU14680,3/6/2001,SAMP,G,SA,20,AMMONIA-N,608,0.039,0.039,mg/L
FLAB,FLAB12,FIU14680,3/6/2001,SAMP,G,SA,12,TURBIDITY,76,1.2,1.2,NTU
FLAB,FLAB12,FIU14680,3/6/2001,SAMP,G,SA,168,ALKALINE PHOSPHATASE,49548,0.44,0.44,nM/minmL
FLAB,FLAB12,FIU14680,3/6/2001,SAMP,G,SA,23,"PHOSPHATE, ORTHO AS P",,0.0007,0.0007,mg/L
FLAB,FLAB12,FIU14680,3/6/2001,SAMP,G,SA,18,NITRATE+NITRITE-N,630,0.0061,0.0061,mg/L
FLAB,FLAB12,FIU14680,3/6/2001,SAMP,G,SA,8,DISSOLVED OXYGEN,299,5.3,5.3,mg/L
FLAB,FLAB12,FIU14680,3/6/2001,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",665,0.0183,0.0183,mg/L
FLAB,FLAB12,FIU14680,3/6/2001,SAMP,G,SA,7,Temperature,10,20.6,20.6,Deg C
FLAB,FLAB12,FIU14680,3/6/2001,SAMP,G,SA,80,TOTAL NITROGEN,600,0.75,0.75,mg/L
FLAB,FLAB12,FIU14681,3/6/2001,SAMP,G,SA,7,Temperature,10,20.7,20.7,Deg C
FLAB,FLAB12,FIU14680,3/6/2001,SAMP,G,SA,61,CHLOROPHYLL-A,32210,0.1,0.1,ug/L
FLAB,FLAB12,FIU14680,3/6/2001,SAMP,G,SA,78,NITRATE-N,620,0.004,0.004,mg/L
FLAB,FLAB12,FIU14680,3/6/2001,SAMP,G,SA,19,NITRITE-N,615,0.0021,0.0021,mg/L
FLAB,FLAB12,FIU14682,4/3/2001,SAMP,G,SA,18,NITRATE+NITRITE-N,630,0.0034,0.0034,mg/L
FLAB,FLAB12,FIU14682,4/3/2001,SAMP,G,SA,12,TURBIDITY,76,4,4,NTU
FLAB,FLAB12,FIU14682,4/3/2001,SAMP,G,SA,8,DISSOLVED OXYGEN,299,5.4,5.4,mg/L
FLAB,FLAB12,FIU14683,4/3/2001,SAMP,G,SA,8,DISSOLVED OXYGEN,299,5.3,5.3,mg/L
FLAB,FLAB12,FIU14682,4/3/2001,SAMP,G,SA,7,Temperature,10,22.3,22.3,Deg C
FLAB,FLAB12,FIU14683,4/3/2001,SAMP,G,SA,7,Temperature,10,22.4,22.4,Deg C
FLAB,FLAB12,FIU14682,4/3/2001,SAMP,G,SA,61,CHLOROPHYLL-A,32210,0.3,0.3,ug/L
FLAB,FLAB12,FIU14682,4/3/2001,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",665,0.0071,0.0071,mg/L
FLAB,FLAB12,FIU14682,4/3/2001,SAMP,G,SA,23,"PHOSPHATE, ORTHO AS P",,0.0007,0.0007,mg/L
FLAB,FLAB12,FIU14682,4/3/2001,SAMP,G,SA,20,AMMONIA-N,608,0.0293,0.0293,mg/L
FLAB,FLAB12,FIU14682,4/3/2001,SAMP,G,SA,19,NITRITE-N,615,0.002,0.002,mg/L
FLAB,FLAB12,FIU14682,4/3/2001,SAMP,G,SA,168,ALKALINE PHOSPHATASE,49548,0.52,0.52,nM/minmL
FLAB,FLAB12,FIU14682,4/3/2001,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",680,11.98,11.98,mg/L
FLAB,FLAB12,FIU14682,4/3/2001,SAMP,G,SA,98,SALINITY,480,42.4,42.4,PSU
FLAB,FLAB12,FIU14683,4/3/2001,SAMP,G,SA,98,SALINITY,480,42.2,42.2,PSU
FLAB,FLAB12,FIU14682,4/3/2001,SAMP,G,SA,80,TOTAL NITROGEN,600,0.53,0.53,mg/L
FLAB,FLAB12,FIU14682,4/3/2001,SAMP,G,SA,78,NITRATE-N,620,0.0014,0.001,mg/L
FLAB,FLAB12,FIU14684,5/2/2001,SAMP,G,SA,19,NITRITE-N,615,0.0019,0.0019,mg/L
FLAB,FLAB12,FIU14684,5/2/2001,SAMP,G,SA,80,TOTAL NITROGEN,600,0.56,0.56,mg/L
FLAB,FLAB12,FIU14684,5/2/2001,SAMP,G,SA,12,TURBIDITY,76,4.1,4.1,NTU
FLAB,FLAB12,FIU14684,5/2/2001,SAMP,G,SA,8,DISSOLVED OXYGEN,299,5.7,5.7,mg/L
FLAB,FLAB12,FIU14685,5/2/2001,SAMP,G,SA,8,DISSOLVED OXYGEN,299,5.8,5.8,mg/L
FLAB,FLAB12,FIU14684,5/2/2001,SAMP,G,SA,7,Temperature,10,25.6,25.6,Deg C
FLAB,FLAB12,FIU14685,5/2/2001,SAMP,G,SA,7,Temperature,10,25.6,25.6,Deg C
FLAB,FLAB12,FIU14684,5/2/2001,SAMP,G,SA,78,NITRATE-N,620,0.003,0.003,mg/L
FLAB,FLAB12,FIU14684,5/2/2001,SAMP,G,SA,61,CHLOROPHYLL-A,32210,0.2,0.2,ug/L
FLAB,FLAB12,FIU14684,5/2/2001,SAMP,G,SA,27,SILICA,955,0.014,0.014,mg/L
FLAB,FLAB12,FIU14684,5/2/2001,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",665,0.0048,0.0048,mg/L
FLAB,FLAB12,FIU14684,5/2/2001,SAMP,G,SA,23,"PHOSPHATE, ORTHO AS P",,0.0042,0.0042,mg/L
FLAB,FLAB12,FIU14684,5/2/2001,SAMP,G,SA,20,AMMONIA-N,608,0.0108,0.0108,mg/L
FLAB,FLAB12,FIU14684,5/2/2001,SAMP,G,SA,168,ALKALINE PHOSPHATASE,49548,0.5,0.5,nM/minmL
FLAB,FLAB12,FIU14684,5/2/2001,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",680,11.68,11.68,mg/L
FLAB,FLAB12,FIU14684,5/2/2001,SAMP,G,SA,98,SALINITY,480,45.8,45.8,PSU
FLAB,FLAB12,FIU14685,5/2/2001,SAMP,G,SA,98,SALINITY,480,45.4,45.4,PSU
FLAB,FLAB12,FIU14684,5/2/2001,SAMP,G,SA,18,NITRATE+NITRITE-N,630,0.0049,0.0049,mg/L
FLAB,FLAB12,FIU110780,6/5/2001,SAMP,G,SA,7,Temperature,10,-99,-99,Deg C
FLAB,FLAB12,FIU110780,6/5/2001,SAMP,G,SA,80,TOTAL NITROGEN,600,0.42,0.42,mg/L
FLAB,FLAB12,FIU110780,6/5/2001,SAMP,G,SA,19,NITRITE-N,615,0.0021,0.0021,mg/L
FLAB,FLAB12,FIU110780,6/5/2001,SAMP,G,SA,18,NITRATE+NITRITE-N,630,0.0029,0.0029,mg/L
FLAB,FLAB12,FIU110780,6/5/2001,SAMP,G,SA,12,TURBIDITY,76,0.9,0.9,NTU
FLAB,FLAB12,FIU110780,6/5/2001,SAMP,G,SA,8,DISSOLVED OXYGEN,299,-99,-99,mg/L
FLAB,FLAB12,FIU110781,6/5/2001,SAMP,G,SA,8,DISSOLVED OXYGEN,299,-99,-99,mg/L
FLAB,FLAB12,FIU110780,6/5/2001,SAMP,G,SA,78,NITRATE-N,620,0.0008,0.001,mg/L
FLAB,FLAB12,FIU110780,6/5/2001,SAMP,G,SA,61,CHLOROPHYLL-A,32210,0.3,0.3,ug/L
FLAB,FLAB12,FIU110780,6/5/2001,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",665,0.0052,0.0052,mg/L
FLAB,FLAB12,FIU110780,6/5/2001,SAMP,G,SA,23,"PHOSPHATE, ORTHO AS P",,0.0012,0.0012,mg/L
FLAB,FLAB12,FIU110780,6/5/2001,SAMP,G,SA,20,AMMONIA-N,608,0.0326,0.0326,mg/L
FLAB,FLAB12,FIU110780,6/5/2001,SAMP,G,SA,168,ALKALINE PHOSPHATASE,49548,-99,-99,nM/minmL
FLAB,FLAB12,FIU110780,6/5/2001,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",680,13.03,13.03,mg/L
FLAB,FLAB12,FIU110780,6/5/2001,SAMP,G,SA,98,SALINITY,480,44.1,44.1,PSU
FLAB,FLAB12,FIU110781,6/5/2001,SAMP,G,SA,98,SALINITY,480,-99,-99,PSU
FLAB,FLAB12,FIU110781,6/5/2001,SAMP,G,SA,7,Temperature,10,-99,-99,Deg C
FLAB,FLAB12,FIU14686,7/12/2001,SAMP,G,SA,7,Temperature,10,31.5,31.5,Deg C
FLAB,FLAB12,FIU14686,7/12/2001,SAMP,G,SA,80,TOTAL NITROGEN,600,0.85,0.85,mg/L
FLAB,FLAB12,FIU14686,7/12/2001,SAMP,G,SA,19,NITRITE-N,615,0.0016,0.0016,mg/L
FLAB,FLAB12,FIU14686,7/12/2001,SAMP,G,SA,18,NITRATE+NITRITE-N,630,-0.0016,-0.0016,mg/L
FLAB,FLAB12,FIU14686,7/12/2001,SAMP,G,SA,12,TURBIDITY,76,1.6,1.6,NTU
FLAB,FLAB12,FIU14686,7/12/2001,SAMP,G,SA,8,DISSOLVED OXYGEN,299,9,9,mg/L
FLAB,FLAB12,FIU14687,7/12/2001,SAMP,G,SA,8,DISSOLVED OXYGEN,299,9.1,9.1,mg/L
FLAB,FLAB12,FIU14686,7/12/2001,SAMP,G,SA,78,NITRATE-N,620,0,0,mg/L
FLAB,FLAB12,FIU14686,7/12/2001,SAMP,G,SA,61,CHLOROPHYLL-A,32210,0.3,0.3,ug/L
FLAB,FLAB12,FIU14686,7/12/2001,SAMP,G,SA,27,SILICA,955,0.649,0.649,mg/L
FLAB,FLAB12,FIU14686,7/12/2001,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",665,0.0109,0.0109,mg/L
