#Merged Datasets Daily/Validated from 2011-01-01 to 2024-11-30
#Date,TB/chlorophyll2,TB/cond2,TB/depth,TB/dissolved_oxygen,TB/pH,TB/FDOM,TB/rain,TB/salinity2,TB/surface_temperature,TB/turbidity2,TB/stage
2014-05-10,1.460,54.341,1.334,6.515,8.027,null,0.000,33.956,28.691,4.552,-0.593
2014-05-11,1.511,54.697,1.320,5.796,7.983,null,0.000,36.209,28.351,5.285,-0.620
2014-05-12,1.507,53.945,1.264,6.322,8.019,null,0.130,34.299,27.907,6.696,-0.783
2014-05-13,1.641,53.958,1.233,6.546,8.009,null,0.130,32.166,28.501,9.025,-0.824
2014-05-14,1.440,53.679,1.344,6.463,8.008,null,0.080,30.658,28.398,5.298,-0.484
2014-05-15,1.405,54.478,1.437,5.949,8.009,null,0.201,33.067,28.768,4.188,-0.157
2014-05-16,1.261,54.671,1.353,6.171,8.059,null,0.442,36.189,27.592,3.337,-0.442
2014-05-17,1.305,53.887,1.180,6.962,8.158,null,0.000,35.608,24.824,4.308,-1.057
2014-05-18,1.433,48.847,1.163,7.422,8.182,null,0.000,31.909,25.312,6.171,-1.135
2014-05-19,1.434,50.055,1.201,7.074,8.154,null,0.000,32.790,26.296,4.903,-1.024
2014-05-20,1.398,50.430,1.209,7.025,8.114,null,0.000,32.526,26.433,3.837,-1.044
2014-05-21,1.768,51.364,1.257,7.026,8.075,null,0.000,31.706,26.705,5.775,-0.898
2014-05-22,1.456,53.048,1.290,7.065,8.163,null,0.000,31.140,27.493,5.433,-0.768
2014-05-23,1.582,53.874,1.340,6.973,8.125,null,0.000,30.540,28.730,9.858,-0.603
2014-05-24,1.294,55.630,1.370,6.450,8.028,null,0.000,29.677,30.770,9.940,-0.497
2014-05-25,1.219,56.364,1.368,6.446,8.035,null,0.000,28.105,30.784,7.454,-0.518
2014-05-26,1.034,56.898,1.371,6.218,8.080,null,0.000,31.742,29.841,3.300,-0.534
2014-05-27,1.627,57.216,1.342,6.065,8.087,null,0.000,32.592,29.143,2.096,-0.593
2014-05-28,1.544,57.489,1.340,6.155,8.074,null,0.000,32.772,29.533,3.808,-0.542
2014-05-29,1.785,57.828,1.335,5.739,7.995,null,0.213,33.230,30.035,10.004,-0.520
2014-05-30,1.372,58.026,0.731,5.819,7.728,null,0.051,32.542,30.469,12.545,-0.491
2014-05-31,1.367,58.578,0.346,5.796,7.682,null,0.000,32.203,30.968,13.398,-0.516
2014-06-01,1.070,59.123,0.328,6.009,7.729,null,0.000,32.488,30.197,10.692,-0.585
2014-06-02,1.040,59.324,0.307,5.780,7.781,null,0.325,32.532,28.311,10.423,-0.672
2014-06-03,1.046,59.432,0.286,6.161,7.866,null,0.010,32.563,26.455,7.015,-0.725
2014-06-04,1.159,58.502,0.301,6.795,7.811,null,0.000,31.994,27.097,10.094,-0.620
2014-06-05,0.974,59.107,0.321,6.984,7.765,null,0.000,32.376,29.147,5.585,-0.537
2014-06-06,0.866,60.117,0.343,6.821,7.711,null,0.000,32.919,30.448,6.735,-0.499
2014-06-07,1.198,60.601,0.364,6.230,7.620,null,0.000,33.138,31.359,5.750,-0.456
2014-06-08,1.084,60.764,0.373,5.274,7.590,null,0.051,33.169,30.879,0.323,-0.428
2014-06-09,0.685,60.747,0.360,5.648,7.623,null,0.000,33.134,30.980,-1.079,-0.463
2014-06-10,0.762,61.167,0.392,5.597,7.603,null,0.000,33.361,31.540,0.675,-0.394
2014-06-11,0.778,60.635,0.395,6.099,7.595,null,0.714,32.912,31.696,-0.367,-0.374
2014-06-12,1.220,59.879,0.404,5.320,7.559,null,1.122,35.802,30.493,8.881,-0.366
2014-06-13,1.672,58.941,0.405,5.260,7.716,null,0.000,38.388,30.925,5.885,-0.392
2014-06-14,2.410,58.096,0.385,5.573,7.829,null,0.000,38.744,31.448,4.385,-0.495
2014-06-15,1.744,57.257,0.366,5.978,7.837,null,0.000,38.115,32.056,-0.140,-0.597
2014-06-16,1.764,57.978,0.338,5.881,7.850,null,0.051,38.655,31.468,-0.194,-0.711
2014-06-17,2.337,58.129,0.321,5.713,7.888,null,0.143,38.768,29.597,1.196,-0.749
2014-06-18,2.394,58.529,0.346,5.983,7.883,null,0.000,39.068,29.870,-0.165,-0.661
2014-06-19,2.191,58.567,0.386,5.792,7.860,null,0.318,39.096,31.173,-0.246,-0.547
2014-06-20,1.926,58.952,0.353,5.315,7.867,null,0.000,39.386,30.384,-0.510,-0.619
2014-06-21,1.754,58.872,0.357,5.256,7.859,null,0.144,39.326,30.282,0.052,-0.552
2014-06-22,1.999,58.857,0.371,5.402,7.837,null,0.000,39.314,31.269,-0.525,-0.488
2014-06-23,2.127,59.419,0.385,5.221,7.815,null,0.062,39.737,32.189,-0.317,-0.503
2014-06-24,2.027,59.787,0.381,4.587,7.765,null,0.010,40.015,32.498,-0.554,-0.592
2014-06-25,1.903,59.199,0.336,4.810,7.756,null,0.021,39.572,32.503,-0.519,-0.720
2014-06-26,1.915,57.076,0.294,5.503,7.835,null,0.288,37.981,30.796,0.827,-0.816
2014-06-27,1.991,56.467,0.325,5.433,7.839,null,0.000,37.527,31.111,0.829,-0.729
2014-06-28,2.077,57.341,0.342,5.256,7.814,null,0.010,38.178,30.399,0.048,-0.721
2014-06-29,2.151,57.321,0.361,5.356,7.809,null,0.082,38.163,31.061,1.223,-0.644
2014-06-30,2.178,57.858,0.319,4.833,7.776,null,0.484,38.564,30.437,1.188,-0.653
2014-07-01,1.888,58.094,0.361,4.930,7.776,null,0.000,38.742,30.314,1.604,-0.440
2014-07-02,1.372,59.322,0.436,5.593,7.883,null,0.000,39.665,30.863,0.621,-0.239
2014-07-03,1.498,59.255,0.485,5.637,7.881,null,0.000,39.614,31.613,-0.019,-0.195
2014-07-04,1.634,58.714,0.477,5.230,7.814,null,0.640,39.208,32.905,-0.373,-0.268
2014-07-05,1.663,58.911,0.446,4.870,7.805,null,0.031,39.355,31.861,-0.492,-0.351
2014-07-06,1.825,59.415,0.437,4.538,7.764,null,0.000,39.734,31.445,-0.513,-0.335
2014-07-07,2.267,59.662,0.426,3.940,7.693,null,0.000,39.920,31.159,0.490,-0.389
2014-07-08,1.984,59.985,0.440,4.479,7.709,null,0.000,40.164,31.396,1.955,-0.381
2014-07-09,2.188,59.644,0.441,4.143,7.641,null,1.191,39.907,31.645,3.448,-0.377
2014-07-10,1.903,58.404,0.399,4.378,7.677,null,0.000,38.974,30.493,1.965,-0.440
2014-07-11,1.803,56.898,0.354,5.920,7.767,null,0.021,35.600,30.763,0.771,-0.531
2014-07-12,1.716,56.794,0.367,5.951,7.747,null,0.156,33.117,32.009,0.567,-0.489
2014-07-13,1.792,57.985,0.391,5.318,7.721,null,0.000,38.660,32.010,0.054,-0.380
2014-07-14,1.864,58.305,0.406,5.235,7.692,null,0.156,38.900,32.148,-0.260,-0.329
2014-07-15,2.114,58.476,0.388,5.135,7.693,null,0.198,39.028,31.433,-0.217,-0.337
2014-07-16,1.764,58.569,0.403,5.452,7.687,null,0.062,39.098,31.705,0.121,-0.263
2014-07-17,1.896,59.028,0.398,5.421,7.702,null,0.021,39.443,31.936,0.127,-0.300
2014-07-18,1.757,59.285,0.393,5.270,7.688,null,0.094,39.636,32.352,0.040,-0.350
2014-07-19,1.895,59.502,0.368,5.089,7.672,null,0.031,39.800,32.569,0.958,-0.430
2014-07-20,2.315,59.443,0.351,4.888,7.666,null,1.042,39.755,32.590,0.728,-0.472
2014-07-21,1.926,56.287,0.362,4.938,7.732,null,0.073,37.393,31.387,1.433,-0.439
2014-07-22,1.786,56.528,0.367,4.649,7.690,null,0.021,37.571,31.398,0.685,-0.432
2014-07-23,1.740,55.866,0.386,4.664,7.679,null,0.417,37.077,32.654,0.556,-0.385
2014-07-24,1.604,55.555,0.385,4.872,7.689,null,0.042,36.845,33.505,0.944,-0.367
2014-07-25,1.433,56.202,0.391,4.327,7.639,null,0.000,37.327,34.449,0.679,-0.381
2014-07-26,1.528,56.241,0.417,4.643,7.659,null,0.000,37.356,34.331,1.217,-0.319
2014-07-27,1.338,56.988,0.428,4.467,7.635,null,0.000,37.913,34.880,0.696,-0.292
2014-07-28,1.466,57.285,0.420,4.265,7.631,null,0.000,38.136,34.502,1.327,-0.285
2014-07-29,1.361,57.881,0.410,5.184,7.732,null,0.042,38.582,32.585,1.848,-0.256
2014-07-30,1.489,57.691,0.409,5.247,7.758,null,0.178,38.440,32.386,2.862,-0.238
2014-07-31,1.414,57.955,0.416,5.405,7.750,null,0.000,38.637,32.578,1.181,-0.221
2014-08-01,1.550,57.635,0.375,5.159,7.717,null,0.000,38.398,32.685,2.025,-0.320
2014-08-02,1.975,54.763,0.341,5.360,7.795,null,0.976,36.258,31.145,3.578,-0.400
2014-08-03,2.520,52.786,0.386,4.471,7.758,null,1.145,34.796,30.009,2.733,-0.245
2014-08-04,2.416,51.485,0.429,5.510,7.792,null,0.357,33.837,28.947,1.988,-0.165
2014-08-05,2.400,51.266,0.441,6.187,7.882,null,0.052,33.677,29.727,1.803,-0.223
2014-08-06,2.426,51.491,0.404,5.070,7.863,null,0.189,33.844,31.647,2.234,-0.328
2014-08-07,2.505,49.767,0.411,5.614,7.893,null,0.189,32.585,32.749,2.562,-0.273
2014-08-08,2.458,49.218,0.447,5.396,7.879,null,0.431,32.180,32.188,3.325,-0.182
2014-08-09,3.026,49.188,0.468,4.982,7.811,null,0.000,32.157,33.060,4.523,-0.148
2014-08-10,2.574,50.082,0.450,5.024,7.798,null,0.000,32.810,33.587,4.257,-0.203
2014-08-11,2.656,50.746,0.448,5.796,7.840,null,0.000,33.296,33.627,2.962,-0.195
2014-08-12,2.427,51.742,0.472,5.153,7.835,null,0.000,34.026,33.830,2.827,-0.098
2014-08-13,2.497,54.045,0.481,5.013,7.846,null,0.000,35.725,33.944,2.609,-0.072
2014-08-14,2.552,53.744,0.463,5.110,7.834,null,0.000,35.502,33.809,1.992,-0.133
2014-08-15,2.909,53.403,0.452,5.391,7.845,null,0.000,35.250,33.053,3.273,-0.184
2014-08-16,2.981,52.888,0.447,5.281,7.817,null,0.000,34.872,32.655,2.315,-0.232
2014-08-17,2.743,52.688,0.437,5.093,7.827,null,0.000,34.726,33.344,2.548,-0.265
2014-08-18,2.552,53.541,0.400,5.215,7.828,null,0.000,35.353,33.803,3.329,-0.332
2014-08-19,2.628,53.356,0.399,4.758,7.799,null,0.000,35.216,34.232,3.323,-0.317
2014-08-20,3.310,52.403,0.418,4.680,7.821,null,0.318,34.515,33.484,3.208,-0.306
2014-08-21,3.155,52.216,0.419,5.059,7.862,null,0.000,34.376,32.867,2.513,-0.328
2014-08-22,3.192,52.569,0.399,5.291,7.855,null,0.000,34.635,33.135,2.173,-0.340
2014-08-23,3.642,51.338,0.377,5.620,7.908,null,0.000,33.730,31.637,2.552,-0.294
2014-08-24,3.273,52.984,0.387,6.489,7.952,null,0.000,34.949,31.996,1.919,-0.148
2014-08-25,3.063,54.435,0.407,6.249,7.947,null,0.637,36.014,31.980,0.206,-0.026
2014-08-26,2.600,56.937,0.417,6.168,8.005,null,0.085,37.876,31.438,-0.598,-0.070
2014-08-27,2.994,58.323,0.488,6.007,7.955,null,0.000,38.914,31.146,-0.517,-0.149
2014-08-28,2.708,60.147,0.631,5.571,null,null,0.607,40.289,31.317,-0.400,0.118
2014-08-29,2.072,63.154,0.651,6.059,null,null,0.000,42.567,32.277,-1.185,0.135
2014-08-30,2.389,62.912,0.626,4.830,null,null,0.106,42.382,31.953,-1.337,0.001
2014-08-31,2.865,62.237,0.599,4.837,null,null,0.011,41.869,31.842,-1.383,-0.093
2014-09-01,3.260,61.823,0.556,4.436,null,null,0.011,41.555,32.238,-1.433,-0.207
2014-09-02,4.052,59.638,0.532,4.504,null,null,0.928,39.908,32.522,-0.508,-0.252
2014-09-03,4.297,57.144,0.526,5.551,null,null,0.235,38.033,31.901,-0.069,-0.248
2014-09-04,4.392,55.800,0.581,5.415,null,null,0.598,37.031,31.822,0.123,-0.139
2014-09-05,4.774,55.203,0.569,5.506,null,null,0.000,36.584,32.307,0.946,-0.178
2014-09-06,4.695,54.856,0.541,5.221,null,null,0.086,36.326,31.876,1.331,-0.207
2014-09-07,5.174,54.922,0.569,3.951,null,null,0.417,36.375,31.058,1.529,-0.103
2014-09-08,5.083,54.561,0.584,4.936,null,null,0.310,36.107,30.843,1.140,-0.083
2014-09-09,4.711,53.560,0.577,5.697,null,null,0.300,35.367,30.983,1.421,-0.099
2014-09-10,5.174,53.273,0.555,4.655,null,null,0.343,35.156,29.688,0.952,-0.138
2014-09-11,4.957,53.625,0.552,4.650,null,null,0.021,35.414,29.527,0.975,-0.157
2014-09-12,5.569,52.338,0.561,4.347,null,null,0.547,34.465,29.065,1.694,-0.115
2014-09-13,5.213,52.248,0.586,5.077,null,null,1.352,34.398,28.822,2.735,-0.073
2014-09-14,5.223,51.130,0.593,5.364,null,null,0.000,33.577,28.948,2.529,-0.134
2014-09-15,5.180,50.587,0.529,6.088,null,null,0.000,33.179,30.107,2.307,-0.355
2014-09-16,6.345,48.905,0.430,6.097,null,null,0.000,31.953,30.935,3.877,-0.348
2014-09-17,5.280,47.991,0.382,5.654,null,null,0.000,31.288,31.036,3.758,-0.248
2014-09-18,6.000,48.815,0.414,4.879,null,null,1.108,31.886,30.359,3.837,-0.111
2014-09-19,null,48.483,0.443,4.446,null,null,null,31.645,29.439,3.404,-0.006
2014-09-20,null,49.398,0.462,4.877,null,null,null,32.311,29.012,3.413,0.075
2014-09-21,null,50.577,0.481,4.671,null,null,null,33.172,29.456,3.004,0.032
2014-09-22,null,51.783,0.482,3.383,null,null,0.000,34.056,30.210,3.156,0.060
2014-09-23,null,49.015,0.470,4.842,null,null,2.071,32.033,28.574,2.623,0.049
2014-09-24,null,48.178,0.472,4.568,null,null,0.194,31.424,29.220,3.956,0.039
2014-09-25,null,46.275,0.457,5.058,null,null,0.065,30.046,29.241,2.827,0.003
2014-09-26,null,45.769,0.443,4.632,null,null,0.032,29.681,29.918,3.577,0.002
2014-09-27,null,45.291,0.458,5.290,null,null,0.000,29.336,30.383,2.919,0.058
2014-09-28,null,45.281,0.467,5.673,null,null,0.000,29.328,30.843,3.477,0.073
2014-09-29,null,45.422,0.466,5.331,null,null,0.000,29.430,30.778,3.298,0.130
2014-09-30,null,46.546,0.477,5.776,null,null,0.000,30.241,30.796,3.708,0.192
2014-10-01,5.350,47.749,0.564,5.599,7.892,null,0.000,31.113,30.725,1.679,0.223
2014-10-02,6.561,46.762,0.592,4.783,7.736,null,0.000,30.397,30.779,0.821,0.108
2014-10-03,7.111,44.106,0.559,4.652,7.685,null,0.000,28.489,30.948,0.515,0.005
2014-10-04,7.257,43.269,0.538,5.170,7.752,null,0.043,27.895,30.442,1.652,0.029
2014-10-05,7.273,43.860,0.519,5.836,7.804,null,0.033,28.309,28.368,1.144,-0.062
2014-10-06,6.246,46.044,0.567,5.958,7.847,null,0.000,29.882,28.626,1.160,0.025
2014-10-07,4.620,51.183,0.615,5.208,7.931,null,0.000,33.618,29.791,0.797,0.131
2014-10-08,5.246,49.931,0.585,5.758,7.926,null,0.000,32.702,28.796,1.306,0.037
2014-10-09,5.029,49.485,0.539,5.748,7.883,null,0.000,32.373,28.818,1.096,-0.068
2014-10-10,5.614,47.968,0.506,5.673,7.861,null,0.000,31.270,28.567,3.354,-0.138
2014-10-11,5.989,48.004,0.520,5.307,7.836,null,0.000,31.296,28.719,9.692,-0.093
2014-10-12,5.397,48.404,0.529,5.034,7.822,null,0.022,31.587,29.213,8.188,-0.096
2014-10-13,5.207,48.533,0.518,5.468,7.859,null,0.000,31.680,29.304,5.208,-0.149
2014-10-14,5.282,48.599,0.508,4.631,7.778,null,0.382,31.728,29.192,7.644,-0.154
2014-10-15,5.676,47.617,0.499,4.303,7.734,null,0.011,31.017,30.169,8.210,-0.148
2014-10-16,6.151,44.222,0.425,5.836,7.813,null,0.000,28.568,28.819,10.760,-0.356
2014-10-17,6.037,40.896,0.417,6.360,7.902,null,0.000,26.198,26.998,10.154,-0.397
2014-10-18,5.669,41.966,0.460,5.669,7.875,null,0.000,26.959,27.525,9.239,-0.273
2014-10-19,6.052,43.822,0.473,5.612,7.893,null,0.000,28.285,27.525,8.343,-0.249
2014-10-20,5.715,45.016,0.499,4.942,7.869,null,1.597,29.139,27.088,7.729,-0.160
2014-10-21,5.578,43.629,0.516,4.734,7.842,null,1.390,28.144,26.346,6.044,-0.069
2014-10-22,5.370,42.788,0.504,5.134,7.844,null,0.132,27.543,25.762,4.388,-0.080
2014-10-23,5.628,41.783,0.461,5.755,7.877,null,0.504,26.828,25.697,2.846,-0.153
2014-10-24,6.654,36.924,0.357,6.140,7.866,null,1.425,23.405,25.378,3.716,-0.466
2014-10-25,6.030,34.008,0.338,7.145,7.928,null,0.000,21.378,24.778,3.881,-0.625
2014-10-26,5.556,32.087,0.429,7.765,8.000,null,0.000,20.054,25.091,4.279,-0.332
2014-10-27,5.535,33.217,0.491,7.527,8.024,null,0.000,20.831,25.678,2.840,-0.225
2014-10-28,5.402,33.846,0.495,7.338,8.036,null,0.000,21.265,26.124,2.123,-0.265
2014-10-29,5.146,34.281,0.480,6.871,8.012,null,0.000,21.566,26.775,2.756,-0.265
2014-10-30,4.936,33.167,0.458,6.905,8.022,null,0.000,20.797,27.203,4.948,-0.229
2014-10-31,4.654,34.439,0.456,6.434,8.009,null,0.000,21.676,27.215,3.781,-0.165
2014-11-01,5.706,34.103,0.439,6.368,7.972,null,0.000,21.443,24.088,15.615,-0.342
2014-11-02,4.573,32.870,0.359,8.021,8.020,null,0.000,20.594,19.528,9.198,-0.877
2014-11-03,3.849,30.905,0.332,8.440,8.082,null,0.000,19.245,19.650,3.294,-1.022
2014-11-04,3.636,31.185,0.382,8.493,8.129,null,0.000,19.438,21.179,1.798,-0.754
2014-11-05,3.470,35.051,0.491,7.583,8.167,null,0.022,22.119,22.282,3.323,-0.294
2014-11-06,2.955,40.338,0.529,6.897,8.130,null,0.000,25.842,23.502,2.290,-0.103
2014-11-07,2.419,42.492,0.536,6.701,8.102,null,0.000,27.354,24.579,5.213,0.024
2014-11-08,2.365,45.614,0.536,5.562,8.039,null,0.000,29.588,25.305,7.258,0.078
2014-11-09,2.377,50.294,0.532,4.330,7.964,null,0.531,32.970,25.442,4.681,0.122
2014-11-10,3.139,44.346,0.469,5.660,7.941,null,0.111,28.659,23.910,2.342,-0.150
2014-11-11,3.384,40.586,0.447,6.737,8.011,null,0.000,25.979,23.072,1.735,-0.236
2014-11-12,3.343,40.022,0.450,7.162,8.045,null,0.000,25.580,23.281,1.419,-0.274
2014-11-13,3.352,41.179,0.466,7.638,8.059,null,0.000,26.399,24.367,2.135,-0.239
2014-11-14,2.894,41.261,0.505,7.539,8.060,null,0.000,26.457,25.137,0.379,-0.157
2014-11-15,2.883,42.354,0.498,7.631,8.050,null,0.000,27.234,24.524,1.060,-0.279
2014-11-16,2.826,44.168,0.551,6.524,7.994,null,0.000,28.532,25.443,0.906,-0.102
2014-11-17,2.150,49.233,0.580,5.419,7.958,null,0.000,32.194,27.214,-0.123,0.101
2014-11-18,2.804,48.644,0.500,null,7.899,null,0.000,31.763,26.467,7.617,-0.234
2014-11-19,3.910,44.332,0.276,null,7.938,null,0.080,28.662,19.700,14.471,-1.033
2014-11-20,3.387,37.605,0.248,null,8.022,null,0.000,23.880,19.711,3.452,-1.073
2014-11-21,3.704,35.547,0.333,null,8.055,null,0.100,22.444,21.487,2.085,-0.801
2014-11-22,3.473,37.716,0.434,null,7.979,null,0.230,23.959,22.656,1.071,-0.450
2014-11-23,2.721,48.561,0.536,null,7.931,null,0.000,31.720,24.523,0.967,-0.001
2014-11-24,1.525,52.751,0.614,null,7.970,null,0.000,34.773,26.598,-0.323,0.235
2014-11-25,1.609,50.999,0.634,null,7.852,null,0.000,33.481,27.697,-0.812,0.295
2014-11-26,1.966,52.861,0.596,null,7.746,null,0.010,34.850,26.241,2.296,0.096
2014-11-27,2.928,45.995,0.389,null,7.727,null,0.000,29.862,20.359,2.900,-0.716
2014-11-28,3.287,40.937,0.302,null,7.822,null,0.000,26.229,18.828,3.617,-0.988
2014-11-29,3.230,38.089,0.295,null,7.885,null,0.000,24.219,18.244,2.594,-1.008
2014-11-30,2.752,40.162,0.461,null,7.962,null,0.020,25.697,19.479,1.954,-0.473
2014-12-01,1.941,47.013,0.528,null,7.951,null,0.000,30.583,21.661,null,-0.238
2014-12-02,1.629,48.838,0.552,null,7.947,null,0.000,31.913,22.819,null,-0.087
2014-12-03,1.363,51.377,0.552,null,7.963,null,0.140,33.764,23.617,null,-0.065
2014-12-04,1.340,49.888,0.520,null,7.914,null,0.050,32.667,23.765,null,-0.178
2014-12-05,1.331,49.069,0.569,null,7.886,null,0.020,32.071,24.335,null,-0.079
2014-12-06,1.036,51.355,0.564,null,7.867,null,0.000,33.742,25.037,null,-0.086
2014-12-07,1.367,47.507,0.494,null,7.835,null,0.000,30.936,24.006,null,-0.219
2014-12-08,1.652,44.979,0.474,null,7.818,null,0.000,29.112,22.968,null,-0.261
2014-12-09,null,44.449,0.482,null,8.003,null,0.000,28.731,21.381,null,-0.212
2014-12-10,null,44.008,0.459,null,8.091,null,0.000,28.415,18.487,null,-0.369
2014-12-11,null,47.386,0.594,null,8.047,null,0.000,30.851,18.820,null,0.010
2014-12-12,null,46.699,0.614,null,8.125,null,0.000,30.352,18.614,null,0.058
2014-12-13,null,47.129,0.484,null,8.157,null,0.000,30.663,18.433,null,-0.227
2014-12-14,null,46.144,0.462,null,8.188,null,0.000,29.951,18.617,null,-0.297
2014-12-15,null,45.562,0.509,null,8.230,null,0.000,29.532,18.969,null,-0.184
2014-12-16,null,46.366,0.534,null,8.192,null,0.000,30.110,19.591,null,-0.193
2014-12-17,1.531,48.280,0.438,7.936,8.107,null,0.000,31.504,20.011,null,-0.367
2014-12-18,1.570,50.151,0.396,6.974,8.022,null,0.000,32.862,20.933,null,-0.360
2014-12-19,1.542,49.903,0.349,7.397,8.028,null,0.000,32.680,21.345,null,-0.453
2014-12-20,1.478,50.587,0.385,6.443,7.980,null,0.000,33.179,21.694,null,-0.323
2014-12-21,1.518,52.571,0.415,5.364,7.917,null,0.000,34.637,22.923,null,-0.227
2014-12-22,1.384,53.949,0.425,4.375,7.837,null,0.000,35.655,24.322,null,-0.129
2014-12-23,1.019,57.723,0.452,4.982,7.919,null,0.000,38.465,25.523,null,0.018
2014-12-24,1.122,58.524,0.493,4.891,7.905,null,1.070,39.065,25.629,null,0.147
2014-12-25,1.316,52.739,0.484,5.642,7.852,null,1.590,34.766,24.452,null,-0.063
2014-12-26,2.052,47.457,0.361,6.284,7.864,null,0.020,30.900,22.854,null,-0.507
2014-12-27,2.156,46.661,0.382,6.428,7.867,null,0.000,30.326,23.435,null,-0.459
2014-12-28,1.932,47.696,0.390,6.046,7.832,null,0.010,31.076,24.608,null,-0.389
2014-12-29,1.912,47.731,0.379,5.663,7.793,null,0.000,31.099,25.763,null,-0.395
2014-12-30,1.760,46.181,0.360,5.713,7.787,null,0.000,29.979,26.486,null,-0.499
2014-12-31,1.826,42.663,0.333,5.935,7.838,null,0.060,27.454,25.326,null,-0.615
2015-01-01,1.803,41.566,0.337,5.995,7.838,null,0.000,26.674,25.357,null,-0.593
2015-01-02,1.440,43.024,0.380,5.480,7.786,null,0.000,27.711,25.479,null,-0.480
2015-01-03,1.341,43.310,0.393,5.508,7.757,null,0.000,27.915,25.701,null,-0.451
2015-01-04,1.467,43.661,0.435,5.260,7.737,null,0.000,28.167,25.900,null,-0.346
2015-01-05,1.159,45.099,0.393,5.962,7.785,null,0.000,29.198,26.334,null,-0.542
2015-01-06,1.361,42.388,0.313,6.697,7.852,null,0.010,27.259,25.887,null,-0.767
2015-01-07,1.492,39.975,0.289,6.384,7.863,null,0.000,25.547,25.741,null,-0.750
2015-01-08,1.830,39.397,0.184,7.618,7.931,null,0.000,25.140,20.753,null,-1.178
2015-01-09,1.259,37.725,0.275,7.051,7.967,null,0.000,23.977,20.800,null,-0.839
2015-01-10,1.013,41.757,0.269,7.469,7.930,null,0.000,26.809,21.185,null,-0.926
2015-01-11,1.123,40.391,0.292,7.681,7.972,null,0.000,25.842,22.117,null,-0.814
2015-01-12,1.473,43.150,0.328,6.402,7.928,null,0.050,27.803,23.947,null,-0.591
2015-01-13,0.925,43.973,0.303,6.836,7.912,null,0.120,28.392,24.541,null,-0.599
2015-01-14,0.878,45.370,0.275,6.511,7.887,null,0.000,29.392,24.496,null,-0.680
2015-01-15,0.905,44.534,0.265,6.547,7.886,null,0.000,28.792,23.122,null,-0.726
2015-01-16,1.108,43.667,0.266,6.831,7.912,null,0.000,28.172,22.287,null,-0.725
2015-01-17,1.016,42.475,0.240,7.425,7.957,null,0.000,27.320,20.655,null,-0.871
2015-01-18,0.887,44.182,0.363,6.715,7.952,null,0.000,28.540,21.751,null,-0.445
2015-01-19,0.743,47.604,0.369,7.510,8.012,null,0.000,31.009,20.799,null,-0.459
2015-01-20,0.729,51.441,0.391,6.398,8.004,null,0.000,33.810,21.113,null,-0.283
2015-01-21,0.555,55.392,0.429,5.120,7.946,null,0.000,36.726,22.493,null,-0.153
2015-01-22,0.529,56.871,0.472,5.565,7.955,null,0.000,37.828,23.888,null,-0.114
2015-01-23,0.742,56.756,0.457,5.336,7.907,null,0.000,37.740,24.540,null,-0.092
2015-01-24,1.010,55.871,0.420,5.780,7.880,null,0.010,37.080,23.360,null,-0.130
2015-01-25,1.104,50.239,0.310,6.982,7.983,null,0.000,32.935,19.934,null,-0.567
2015-01-26,1.299,49.958,0.331,7.237,7.991,null,0.020,32.721,19.784,null,-0.401
2015-01-27,1.192,48.875,0.339,7.738,8.035,null,0.000,31.930,18.485,null,-0.458
2015-01-28,1.259,47.809,0.284,7.947,8.044,null,0.000,31.155,17.777,null,-0.747
2015-01-29,1.678,44.910,0.225,8.213,8.053,null,0.000,29.062,17.494,null,-1.014
2015-01-30,1.542,43.782,0.280,8.069,8.082,null,0.000,28.253,18.902,null,-0.794
2015-01-31,1.438,44.775,0.263,7.838,8.053,null,0.000,28.965,19.603,null,-0.865
2015-02-01,1.559,45.781,0.302,7.103,8.028,null,0.000,29.689,20.236,null,-0.695
2015-02-02,6.828,48.319,0.362,6.470,7.968,null,0.010,31.527,22.103,null,-0.371
2015-02-03,4.730,50.213,0.326,7.160,8.016,null,0.000,32.906,21.805,null,-0.605
2015-02-04,1.737,51.428,0.284,6.027,7.934,null,0.000,33.796,22.123,null,-0.681
2015-02-05,1.499,51.972,0.341,5.369,7.844,null,0.140,34.196,22.395,null,-0.355
2015-02-06,1.749,51.952,0.236,7.193,7.946,null,0.000,34.184,20.018,null,-0.881
2015-02-07,2.594,46.981,0.215,7.692,8.020,null,0.000,30.556,19.617,null,-1.010
2015-02-08,2.133,47.770,0.263,7.261,8.000,null,0.000,31.134,20.579,null,-0.752
2015-02-09,1.697,51.187,0.281,6.642,7.965,null,0.320,33.622,22.410,null,-0.461
2015-02-10,2.451,54.034,0.232,6.573,7.952,null,0.170,35.719,21.289,null,-0.544
2015-02-11,1.568,50.472,0.266,6.980,7.963,null,0.000,33.096,19.178,null,-0.622
2015-02-12,1.360,52.732,0.302,7.079,7.979,null,0.000,34.755,19.328,null,-0.595
2015-02-13,1.525,53.368,0.324,7.268,7.988,null,0.000,35.224,19.319,null,-0.595
2015-02-14,1.656,51.034,0.309,7.636,7.943,null,0.000,33.507,16.823,null,-0.706
2015-02-15,1.865,51.880,0.369,8.168,8.006,null,0.000,34.128,17.246,null,-0.507
2015-02-16,1.293,56.214,0.412,7.829,8.059,null,0.000,37.345,19.387,null,-0.285
2015-02-17,1.450,57.450,0.433,6.535,7.949,null,0.000,38.260,22.006,null,-0.065
