#Merged Datasets Daily/Validated from 2011-01-01 to 2024-11-30
#Date,WB/chlorophyll2,WB/cond2,WB/depth,WB/dissolved_oxygen,WB/pH,WB/FDOM,WB/rain,WB/salinity2,WB/surface_temperature,WB/turbidity2,WB/stage
2015-04-14,0.999,65.116,0.603,6.921,8.568,null,0.000,44.067,28.603,-1.275,-0.895
2015-04-15,1.014,64.224,0.626,6.551,8.528,null,0.000,43.386,28.651,-1.283,-0.772
2015-04-16,0.489,65.133,0.656,6.438,8.402,null,0.000,44.080,28.787,-1.135,-0.629
2015-04-17,0.589,64.928,0.674,6.822,8.360,null,0.000,43.923,29.239,-1.033,-0.505
2015-04-18,0.572,65.438,0.697,7.176,8.387,null,0.000,44.314,30.465,-0.998,-0.381
2015-04-19,0.516,65.314,0.687,7.196,8.414,null,0.000,44.218,30.533,-1.035,-0.380
2015-04-20,0.562,65.062,0.725,7.467,8.430,null,0.000,44.026,30.790,-0.975,-0.232
2015-04-21,0.441,63.875,0.724,5.852,8.398,null,2.430,43.118,29.959,-0.944,-0.274
2015-04-22,0.379,63.989,0.703,6.237,8.428,null,0.340,43.204,29.677,-1.017,-0.352
2015-04-23,0.406,64.556,0.680,6.378,8.416,null,0.000,43.637,30.200,-1.042,-0.410
2015-04-24,0.546,64.474,0.670,6.850,8.418,null,0.000,43.575,31.299,-0.975,-0.429
2015-04-25,0.510,64.780,0.676,6.880,8.405,null,0.000,43.809,31.066,-1.025,-0.376
2015-04-26,0.549,64.687,0.678,7.923,8.471,null,0.000,43.738,31.159,-0.958,-0.279
2015-04-27,0.404,65.216,0.659,5.526,8.399,null,0.000,44.144,31.334,-1.144,-0.327
2015-04-28,0.542,65.817,0.662,6.077,8.394,null,0.310,44.604,30.682,-0.650,-0.272
2015-04-29,0.612,64.555,0.669,0.756,8.369,null,2.190,43.638,27.608,0.613,-0.200
2015-04-30,0.424,63.920,0.713,0.000,8.352,null,0.000,43.153,26.212,-0.671,-0.128
2015-05-01,0.305,65.159,0.643,2.349,8.481,null,0.000,44.099,25.794,-0.146,-0.466
2015-05-02,0.426,65.431,0.612,1.153,8.442,null,0.000,44.308,25.093,-0.283,-0.654
2015-05-03,0.402,66.476,0.614,1.946,8.497,null,0.000,45.112,24.843,-0.515,-0.741
2015-05-04,0.344,67.609,0.598,0.231,8.538,null,0.000,45.986,23.145,-0.483,-0.827
2015-05-05,0.333,67.728,0.630,0.000,8.466,null,0.040,46.078,23.785,-0.629,-0.673
2015-05-06,0.334,67.460,0.678,5.438,8.401,null,0.000,45.870,26.162,-0.767,-0.480
2015-05-07,0.266,67.340,0.714,6.810,8.377,null,0.000,45.778,27.823,-0.927,-0.366
2015-05-08,0.336,67.115,0.744,8.368,8.339,null,0.000,45.604,29.002,0.238,-0.337
2015-05-09,0.336,66.949,0.744,8.014,8.325,null,0.000,45.476,28.885,1.190,-0.419
2015-05-10,0.326,66.854,0.708,7.594,8.290,null,0.000,45.403,28.774,1.277,-0.565
2015-05-11,0.461,67.982,0.681,8.010,8.328,null,0.000,46.274,28.871,1.269,-0.666
2015-05-12,0.480,68.185,0.688,7.734,8.340,null,0.000,46.431,28.494,1.242,-0.653
2015-05-13,0.476,68.116,0.694,7.948,8.322,null,0.000,46.378,28.621,1.117,-0.617
2015-05-14,0.450,67.717,0.718,7.803,8.314,null,0.000,46.069,28.504,1.254,-0.561
2015-05-15,0.511,68.116,0.705,7.853,8.333,null,0.000,46.378,27.912,1.294,-0.610
2015-05-16,0.430,67.986,0.724,7.503,8.343,null,0.000,46.277,27.821,1.196,-0.549
2015-05-17,0.535,67.747,0.747,7.508,8.348,null,0.000,46.092,28.185,1.137,-0.507
2015-05-18,0.562,67.488,0.719,6.950,8.289,null,0.000,45.892,27.962,1.167,-0.575
2015-05-19,0.646,67.957,0.700,6.952,8.313,null,0.000,46.255,28.228,1.381,-0.549
2015-05-20,0.643,67.766,0.694,7.111,8.295,null,0.000,46.107,28.591,1.135,-0.522
2015-05-21,0.759,68.525,0.698,7.853,8.341,null,0.010,46.694,30.531,1.163,-0.513
2015-05-22,0.868,68.492,0.712,7.154,8.460,null,0.000,46.669,30.596,1.169,-0.562
2015-05-23,0.851,69.250,0.681,6.327,8.387,null,0.000,47.257,29.384,1.285,-0.737
2015-05-24,0.953,70.012,0.610,7.492,8.463,null,0.000,47.849,28.640,1.285,-0.950
2015-05-25,0.902,69.297,0.607,8.336,8.511,null,0.010,47.293,28.532,1.265,-0.956
2015-05-26,0.844,68.563,0.595,8.414,8.532,null,0.000,46.724,28.497,1.163,-1.002
2015-05-27,0.951,68.885,0.556,7.217,8.495,null,0.000,46.974,27.253,1.231,-1.084
2015-05-28,1.103,68.936,0.544,7.925,8.598,null,0.000,47.014,25.490,1.308,-1.088
2015-05-29,1.108,68.666,0.567,7.909,8.611,null,0.000,46.803,25.671,1.365,-0.989
2015-05-30,1.063,69.242,0.610,7.003,8.476,null,0.000,47.250,27.430,1.233,-0.830
2015-05-31,1.157,69.568,0.662,6.981,8.438,null,0.050,47.504,28.212,1.210,-0.666
2015-06-01,1.012,69.898,0.695,6.147,8.412,null,0.000,47.761,28.252,1.255,-0.579
2015-06-02,1.168,70.229,0.695,4.181,8.396,null,0.000,48.018,26.857,1.160,-0.508
2015-06-03,1.002,70.448,0.703,5.781,8.480,null,0.110,48.189,26.360,1.225,-0.410
2015-06-04,0.982,70.263,0.732,7.133,8.475,null,0.000,48.044,27.384,1.181,-0.343
2015-06-05,1.109,70.648,0.719,6.686,8.408,null,0.100,48.345,28.143,1.173,-0.396
2015-06-06,0.956,69.973,0.707,6.809,8.465,null,0.000,47.819,27.568,1.135,-0.407
2015-06-07,1.167,70.290,0.699,7.022,8.404,null,0.030,48.066,28.465,1.050,-0.491
2015-06-08,1.338,70.129,0.696,7.398,8.371,null,0.000,47.941,28.889,1.926,-0.547
2015-06-09,1.054,70.311,0.681,7.926,8.391,null,0.000,48.082,29.721,1.225,-0.563
2015-06-10,1.074,70.405,0.711,6.329,8.375,null,0.000,48.155,29.314,1.128,-0.455
2015-06-11,1.288,69.489,0.697,6.517,8.396,null,0.920,47.442,28.042,1.337,-0.564
2015-06-12,1.225,68.477,0.672,8.456,8.496,null,0.090,46.658,28.524,1.154,-0.688
2015-06-13,1.391,66.836,0.644,8.565,8.523,null,0.000,45.389,28.363,1.165,-0.776
2015-06-14,2.077,67.033,0.631,8.497,8.537,null,0.000,45.542,28.101,1.191,-0.793
2015-06-15,1.227,67.071,0.664,7.216,8.461,null,1.160,45.570,27.795,1.160,-0.699
2015-06-16,1.683,67.279,0.673,8.230,8.437,null,0.000,45.730,28.594,1.183,-0.690
2015-06-17,1.876,67.802,0.665,7.175,8.375,null,0.040,46.135,29.423,1.179,-0.707
2015-06-18,null,68.284,0.668,7.261,8.367,null,0.000,46.508,30.032,1.042,-0.706
2015-06-19,null,68.550,0.659,7.114,8.351,null,0.000,46.713,30.531,1.104,-0.741
2015-06-20,null,69.079,0.655,7.394,8.368,null,0.000,47.124,30.924,1.004,-0.761
2015-06-21,null,68.720,0.651,8.836,8.429,null,0.000,46.848,31.309,1.012,-0.776
2015-06-22,null,68.356,0.633,7.771,8.399,null,0.000,46.565,31.215,1.035,-0.841
2015-06-23,null,70.859,0.635,7.391,8.402,null,0.000,48.510,30.685,1.173,-0.856
2015-06-24,null,71.115,0.634,7.585,8.397,null,0.000,48.710,30.394,1.160,-0.855
2015-06-25,null,70.977,0.650,5.409,8.263,null,0.000,48.602,30.009,1.090,-0.786
2015-06-26,0.840,70.450,0.637,6.085,8.350,null,0.000,48.191,31.062,0.612,-0.750
2015-06-27,0.786,70.434,0.635,7.130,8.414,null,0.000,48.179,32.786,0.219,-0.687
2015-06-28,0.737,68.253,0.640,8.551,8.488,null,0.000,46.496,33.200,0.388,-0.675
2015-06-29,0.988,62.105,0.644,8.714,8.536,null,0.000,41.778,33.804,0.415,-0.696
2015-06-30,1.195,61.977,0.636,7.338,8.497,null,0.000,41.678,33.221,0.444,-0.753
2015-07-01,1.705,68.679,0.620,7.353,8.617,null,0.000,46.827,32.140,-0.329,-0.794
2015-07-02,3.135,73.485,0.617,8.032,8.835,null,0.070,50.570,31.707,-0.765,-0.745
2015-07-03,3.757,73.216,0.637,7.499,8.842,null,0.000,50.358,31.570,-0.604,-0.665
2015-07-04,3.816,72.493,0.642,7.957,8.880,null,0.000,49.790,31.617,-0.610,-0.672
2015-07-05,3.732,71.010,0.649,8.420,8.918,null,0.000,48.631,32.028,-0.537,-0.691
2015-07-06,4.029,73.487,0.623,7.357,8.919,null,0.000,50.573,31.322,0.188,-0.791
2015-07-07,3.635,75.508,0.622,6.473,8.880,null,0.000,52.166,31.175,-0.158,-0.777
2015-07-08,3.332,75.849,0.620,6.980,8.907,null,0.030,52.435,31.356,-0.369,-0.780
2015-07-09,3.442,75.274,0.612,7.284,8.941,null,0.260,51.980,31.006,-0.298,-0.789
2015-07-10,2.991,74.079,0.623,6.817,8.922,null,0.000,51.036,30.640,-0.300,-0.752
2015-07-11,3.378,74.056,0.625,7.370,8.965,null,0.000,51.018,30.826,-0.344,-0.737
2015-07-12,4.281,75.057,0.636,6.548,8.906,null,0.000,51.809,31.290,-0.260,-0.635
2015-07-13,4.239,76.356,0.663,7.272,8.861,null,0.000,52.838,31.823,-0.308,-0.483
2015-07-14,4.249,74.918,0.711,10.269,8.925,null,0.000,51.701,31.932,-0.221,-0.338
2015-07-15,3.740,73.515,0.728,7.305,8.821,null,0.000,50.592,31.223,-0.290,-0.328
2015-07-16,5.159,74.176,0.724,7.209,8.815,null,0.000,51.113,30.890,-0.185,-0.363
2015-07-17,3.763,74.910,0.697,7.430,8.820,null,0.000,51.692,31.320,-0.396,-0.437
2015-07-18,4.386,75.565,0.701,7.317,8.812,null,0.000,52.211,31.675,-0.229,-0.437
2015-07-19,6.623,78.134,0.709,6.554,8.746,null,0.000,54.255,32.309,-0.327,-0.403
2015-07-20,7.234,79.713,0.700,7.286,8.733,null,0.000,55.517,33.201,-0.367,-0.394
2015-07-21,4.483,79.426,0.702,8.268,8.778,null,0.000,55.288,33.538,-0.298,-0.369
2015-07-22,6.360,79.138,0.715,7.162,8.746,null,0.000,55.057,33.270,-0.183,-0.348
2015-07-23,5.282,79.829,0.725,6.587,8.720,null,0.000,55.611,32.788,-0.048,-0.361
2015-07-24,6.971,79.543,0.708,7.253,8.795,null,0.000,55.382,32.443,-0.090,-0.396
2015-07-25,6.071,79.585,0.710,5.161,8.768,null,0.130,55.415,29.610,0.052,-0.302
2015-07-26,5.024,79.922,0.763,4.697,8.718,null,0.070,55.686,28.124,0.031,-0.107
2015-07-27,4.296,80.118,0.775,8.415,8.775,null,0.000,55.843,29.939,-0.106,-0.118
2015-07-28,5.056,80.370,0.772,10.399,8.525,null,0.000,56.045,32.016,-0.368,-0.235
2015-07-29,6.791,77.864,0.799,8.635,8.210,null,0.000,54.039,31.936,-0.163,-0.248
2015-07-30,7.238,74.790,0.802,8.441,8.302,null,0.000,51.599,32.278,-0.111,-0.217
2015-07-31,6.284,74.088,0.802,7.008,8.315,null,0.000,51.043,32.373,0.152,-0.168
2015-08-01,6.092,76.404,0.801,6.568,8.391,null,0.000,52.877,31.898,0.792,-0.143
2015-08-02,6.600,76.736,0.813,8.687,8.488,null,0.000,53.140,31.469,0.398,-0.079
2015-08-03,6.681,76.257,0.831,7.181,8.457,null,1.460,52.761,31.170,0.544,-0.046
2015-08-04,5.673,75.136,0.802,7.158,8.482,null,0.000,51.871,30.635,0.531,-0.200
2015-08-05,6.358,75.906,0.791,8.349,8.512,null,0.030,52.481,32.120,0.315,-0.264
2015-08-06,null,77.255,0.756,7.220,8.492,null,0.000,53.553,32.413,0.227,-0.339
2015-08-07,null,78.284,0.747,6.490,8.486,null,0.000,54.374,32.816,0.071,-0.302
2015-08-08,null,78.145,0.751,7.779,8.515,null,0.000,54.263,33.446,-0.019,-0.258
2015-08-09,null,78.384,0.764,6.938,8.496,null,0.000,54.454,33.354,-0.025,-0.212
2015-08-10,null,78.615,0.786,6.701,8.516,null,0.050,54.638,33.327,-0.250,-0.132
2015-08-11,null,78.508,0.806,7.766,8.539,null,0.070,54.553,34.000,-0.304,-0.127
2015-08-12,null,77.838,0.806,8.057,8.583,null,0.030,54.018,33.931,-0.406,-0.136
2015-08-13,null,75.750,0.804,6.610,8.554,null,0.000,52.357,33.128,-0.350,-0.129
2015-08-14,null,76.439,0.784,5.449,8.506,null,0.010,52.904,32.317,0.025,-0.213
2015-08-15,null,76.565,0.782,3.401,8.445,null,0.560,53.004,30.559,0.100,-0.241
2015-08-16,null,77.000,0.761,6.577,8.467,null,0.000,53.351,30.583,0.010,-0.325
2015-08-17,null,78.292,0.748,7.762,8.532,null,0.000,54.380,31.926,-0.017,-0.371
2015-08-18,null,78.461,0.724,7.188,8.625,null,0.010,54.515,31.401,0.031,-0.408
2015-08-19,null,78.597,0.754,6.478,8.604,null,0.000,54.624,31.672,0.087,-0.296
2015-08-20,2.517,74.644,0.778,8.149,8.601,null,0.000,51.489,31.398,-1.332,-0.279
2015-08-21,3.428,73.204,0.795,7.479,8.545,null,0.530,50.347,31.398,-2.364,-0.254
2015-08-22,4.009,72.911,0.780,6.735,8.545,null,0.330,50.117,31.345,-2.317,-0.282
2015-08-23,4.703,72.781,0.787,5.482,8.502,null,1.180,50.015,31.619,-2.087,-0.216
2015-08-24,7.099,71.439,0.790,5.073,8.421,null,0.000,48.963,31.483,-1.829,-0.184
2015-08-25,5.808,71.835,0.799,7.351,8.573,null,0.000,49.273,31.728,-2.110,-0.153
2015-08-26,6.567,71.562,0.824,5.860,8.514,null,2.430,49.059,31.594,-1.998,-0.090
2015-08-27,6.764,67.830,0.828,6.123,8.562,null,3.330,46.161,29.831,-1.698,-0.067
2015-08-28,4.193,67.024,0.817,8.100,8.618,null,0.390,45.534,30.184,-2.108,-0.141
2015-08-29,5.192,65.930,0.776,7.524,8.616,null,0.360,44.692,30.152,-1.935,-0.269
2015-08-30,4.401,65.135,0.811,5.293,8.552,null,0.530,44.081,28.819,-1.860,-0.138
2015-08-31,3.273,65.910,0.869,7.518,8.578,null,0.000,44.676,28.867,-2.144,-0.017
2015-09-01,3.145,66.284,0.850,9.076,8.618,null,0.000,44.963,30.403,-2.181,-0.110
2015-09-02,3.324,66.194,0.834,9.392,8.630,null,0.000,44.895,31.093,-2.167,-0.144
2015-09-03,3.499,66.142,0.832,9.530,8.603,null,0.010,44.854,31.817,-2.100,-0.080
2015-09-04,4.290,66.018,0.840,7.707,8.549,null,0.020,44.759,32.184,-1.940,-0.044
2015-09-05,4.316,66.629,0.805,6.258,8.505,null,0.010,45.230,31.664,-1.885,-0.167
2015-09-06,4.392,67.286,0.763,6.560,8.502,null,0.000,45.736,31.048,-1.892,-0.285
2015-09-07,4.339,67.201,0.791,7.170,8.528,null,0.660,45.671,31.072,-1.923,-0.191
2015-09-08,4.234,67.119,0.804,8.508,8.526,null,0.000,45.608,31.450,-0.912,-0.158
2015-09-09,3.035,67.760,0.788,8.497,8.480,null,0.000,46.102,32.496,0.054,-0.203
2015-09-10,3.125,68.164,0.769,7.370,8.454,null,0.050,46.415,32.349,0.229,-0.251
2015-09-11,2.813,68.311,0.785,6.299,8.409,null,0.080,46.529,32.061,0.315,-0.201
2015-09-12,4.047,68.504,0.797,8.228,8.420,null,0.000,46.678,32.176,0.463,-0.118
2015-09-13,3.961,69.509,0.804,8.209,8.406,null,0.430,47.458,32.221,0.517,-0.111
2015-09-14,4.220,69.033,0.799,7.598,8.444,null,0.020,47.089,32.050,0.577,-0.197
2015-09-15,5.327,69.008,0.780,3.642,8.277,null,0.610,47.069,29.599,0.800,-0.303
2015-09-16,6.055,65.666,0.788,4.167,8.190,null,3.790,44.494,27.575,0.944,-0.254
2015-09-17,3.442,62.092,0.749,6.038,8.225,null,0.020,41.759,27.675,0.673,-0.215
2015-09-18,3.395,62.138,0.792,8.881,8.364,null,0.520,41.794,29.118,0.412,0.034
2015-09-19,2.639,62.648,0.836,7.770,8.357,null,0.020,42.182,30.186,0.271,0.137
2015-09-20,3.792,61.723,0.806,6.958,8.236,null,0.000,41.480,30.614,0.032,-0.034
2015-09-21,3.838,60.713,0.787,7.219,8.201,null,0.000,40.714,31.305,0.077,-0.099
2015-09-22,4.532,61.252,0.809,5.392,8.166,null,0.060,41.122,31.070,0.521,-0.036
2015-09-23,4.815,62.369,0.800,3.407,8.127,null,0.020,41.970,29.190,1.051,-0.066
2015-09-24,4.259,62.310,0.871,4.561,8.148,null,0.300,41.925,29.104,1.119,0.166
2015-09-25,4.253,62.467,0.900,5.904,8.216,null,0.000,42.044,29.566,1.015,0.259
2015-09-26,4.281,62.594,0.915,5.835,8.198,null,0.000,42.140,30.177,1.087,0.313
2015-09-27,4.204,63.247,0.953,4.209,8.183,null,0.190,42.638,29.537,1.258,0.421
2015-09-28,3.555,63.183,0.975,4.759,8.204,null,0.000,42.589,29.466,1.208,0.519
2015-09-29,3.417,62.133,0.980,5.967,8.274,null,2.040,41.791,29.852,0.860,0.589
2015-09-30,2.531,60.272,0.954,5.969,8.189,null,0.000,40.381,29.920,0.298,0.593
2015-10-01,null,59.377,0.897,6.431,8.166,null,0.000,39.706,29.656,0.631,0.518
2015-10-02,null,58.649,0.863,6.481,8.174,null,0.000,39.158,29.394,0.560,0.514
2015-10-03,null,58.912,0.903,5.696,8.165,null,0.000,39.356,28.306,0.750,0.594
2015-10-04,null,59.444,0.922,5.963,8.119,null,0.020,39.756,27.538,0.665,0.522
2015-10-05,null,57.397,0.980,6.708,8.049,null,0.010,38.219,27.127,0.252,0.626
2015-10-06,null,57.984,0.970,6.686,8.021,null,0.010,38.660,27.719,-0.067,0.498
2015-10-07,null,59.106,0.964,6.873,8.067,null,0.010,39.502,28.477,-0.208,0.428
2015-10-08,null,57.651,0.995,9.234,8.189,null,0.000,38.413,28.546,-0.349,0.409
2015-10-09,null,57.813,1.038,8.464,8.181,null,0.030,38.533,29.314,-0.090,0.482
2015-10-10,null,59.248,1.047,7.881,8.176,null,0.000,39.608,30.638,-0.008,0.563
2015-10-11,null,59.174,1.024,6.843,8.153,null,0.030,39.553,30.378,-0.250,0.558
2015-10-12,null,59.099,1.001,7.675,8.202,null,0.000,39.497,30.324,-0.321,0.463
2015-10-13,null,59.026,0.998,8.046,8.236,null,0.000,39.441,30.330,-0.254,0.411
2015-10-14,null,59.176,0.990,7.526,8.267,null,0.090,39.554,30.843,-0.223,0.355
2015-10-15,null,59.315,0.936,6.601,8.240,null,0.030,39.659,30.335,-0.246,0.153
2015-10-16,null,59.076,0.892,2.173,7.876,null,0.580,39.480,27.239,0.606,0.001
2015-10-17,null,58.192,0.883,6.563,8.097,null,0.000,38.815,26.520,0.179,-0.026
2015-10-18,null,58.577,0.862,7.193,8.237,null,0.000,39.104,25.979,0.052,-0.125
2015-10-19,null,58.475,0.806,5.674,8.175,null,0.100,39.027,25.758,2.075,-0.371
2015-10-20,null,58.252,0.734,6.403,8.069,null,0.010,38.860,25.428,3.337,-0.606
2015-10-21,null,59.045,0.844,5.882,8.139,null,0.000,39.456,26.086,1.915,-0.247
2015-10-22,null,59.322,0.914,5.359,8.157,null,0.000,39.664,26.668,1.544,0.001
2015-10-23,null,59.513,0.905,5.873,8.189,null,0.000,39.809,26.660,1.275,0.024
2015-10-24,null,60.116,0.911,4.946,8.123,null,0.000,40.263,26.652,1.504,0.044
2015-10-25,null,60.502,0.948,5.836,8.166,null,0.000,40.554,27.069,1.429,0.167
2015-10-26,null,60.412,0.956,6.248,8.209,null,0.000,40.486,27.125,1.510,0.209
2015-10-27,null,60.603,0.998,5.713,8.223,null,0.000,40.631,27.204,1.300,0.365
2015-10-28,null,60.842,1.051,5.505,8.194,null,0.000,40.811,27.760,1.177,0.547
2015-10-29,null,60.436,1.004,6.852,8.272,null,0.090,40.505,28.632,1.998,0.395
2015-10-30,null,59.913,0.942,8.544,8.408,null,0.010,40.110,29.489,2.154,0.209
2015-10-31,null,59.386,0.915,7.372,8.403,null,0.000,39.712,29.336,3.760,0.118
2015-11-01,null,59.779,0.887,5.938,8.410,null,0.000,40.009,29.292,6.696,0.032
2015-11-02,null,60.121,0.850,6.055,8.422,null,0.000,40.267,29.212,4.312,-0.066
2015-11-03,null,60.738,0.818,4.641,8.306,null,0.000,40.733,28.814,3.400,-0.195
2015-11-04,null,61.356,0.785,3.860,8.167,null,0.000,41.200,28.780,3.502,-0.357
2015-11-05,null,61.835,0.713,4.341,8.131,null,0.000,41.563,28.131,3.606,-0.613
2015-11-06,null,62.116,0.721,5.633,8.220,null,0.000,41.777,27.919,3.235,-0.570
2015-11-07,null,62.153,0.732,6.167,8.352,null,0.000,41.805,28.613,3.896,-0.498
2015-11-08,null,61.867,0.750,6.661,8.407,null,0.000,41.588,28.721,2.519,-0.417
2015-11-09,null,61.848,0.802,7.681,8.441,null,0.000,41.574,28.872,2.323,-0.252
2015-11-10,null,62.128,0.849,7.202,8.423,null,0.010,41.786,29.745,1.469,-0.123
2015-11-11,null,62.589,0.830,7.869,8.449,null,0.010,42.137,30.181,1.075,-0.174
2015-11-12,null,62.557,0.831,7.090,8.428,null,null,42.113,29.514,1.475,-0.151
2015-11-13,null,62.815,0.855,6.333,8.375,null,null,42.309,29.618,2.892,-0.059
2015-11-14,null,63.386,0.846,5.211,8.307,null,null,42.744,28.587,3.227,-0.154
2015-11-15,null,63.028,0.756,2.619,7.999,null,null,42.471,25.572,3.373,-0.481
2015-11-16,null,59.622,0.775,3.741,7.931,null,null,39.892,24.653,2.244,-0.370
2015-11-17,null,58.500,0.790,6.987,8.131,null,null,39.046,25.450,1.465,-0.231
2015-11-18,null,58.874,0.828,7.881,8.234,null,null,39.328,26.639,1.396,-0.108
2015-11-19,null,59.691,0.838,7.580,8.223,null,null,39.943,27.285,1.604,-0.111
2015-11-20,null,60.361,0.790,5.969,8.246,null,null,40.448,27.559,1.156,-0.158
2015-11-21,null,60.598,0.780,5.066,8.314,null,null,40.627,26.895,0.740,-0.097
2015-11-22,null,59.648,0.836,6.790,8.330,null,null,39.910,26.747,0.294,0.137
2015-11-23,null,59.724,0.764,7.806,8.395,null,null,39.967,25.120,2.127,-0.264
2015-11-24,null,60.572,0.639,6.685,8.398,null,null,40.608,22.067,0.948,-0.773
2015-11-25,null,59.545,0.692,6.291,8.462,null,null,39.833,22.042,0.917,-0.641
2015-11-26,null,57.941,0.732,6.881,8.444,null,null,38.627,23.291,0.777,-0.558
2015-11-27,null,57.913,0.726,7.240,8.532,null,null,38.606,23.886,0.431,-0.508
2015-11-28,null,57.668,0.755,8.123,8.595,null,null,38.422,24.022,0.104,-0.345
2015-11-29,null,58.008,0.744,8.193,8.640,null,null,38.677,23.491,0.379,-0.328
2015-11-30,null,58.082,0.786,7.675,8.648,null,null,38.732,24.081,-0.037,-0.149
2015-12-01,null,58.266,0.806,8.435,8.619,null,0.000,38.870,25.474,null,-0.088
2015-12-02,1.191,59.011,0.808,8.187,8.621,null,0.400,39.431,26.040,null,-0.040
2015-12-03,1.530,58.854,0.830,6.491,8.570,null,0.751,39.312,26.370,null,-0.039
2015-12-04,2.077,55.142,0.834,4.983,8.553,null,3.297,36.540,25.465,null,-0.097
2015-12-05,1.706,53.220,0.781,5.967,8.535,null,1.204,35.116,25.427,null,-0.335
2015-12-06,1.813,48.881,0.711,5.878,8.402,null,0.281,31.935,26.013,null,-0.537
2015-12-07,1.302,47.848,0.714,5.619,8.393,null,1.778,31.184,24.989,null,-0.408
2015-12-08,1.426,47.392,0.685,6.950,8.459,null,0.030,30.852,22.912,null,-0.464
2015-12-09,0.985,48.825,0.774,7.267,8.522,null,0.000,31.893,23.429,null,-0.152
2015-12-10,0.944,49.545,0.827,7.941,8.544,null,0.000,32.417,24.524,null,-0.002
2015-12-11,1.041,50.087,0.852,8.476,8.575,null,0.000,32.813,25.126,null,0.014
2015-12-12,1.168,50.151,0.820,7.475,8.528,null,0.000,32.860,25.617,null,-0.161
2015-12-13,1.223,49.678,0.753,5.515,8.371,null,0.091,32.515,24.851,null,-0.261
2015-12-14,0.673,50.535,0.823,7.800,8.651,null,0.000,33.141,25.786,null,0.022
2015-12-15,0.806,51.015,0.807,8.261,8.679,null,0.000,33.493,26.431,null,-0.004
2015-12-16,0.956,51.326,0.775,7.835,8.667,null,0.000,33.721,26.757,null,-0.134
2015-12-17,0.620,51.494,0.770,7.816,8.685,null,0.000,33.844,26.977,null,-0.152
2015-12-18,0.688,null,null,null,null,null,0.000,null,null,null,-0.174
2015-12-19,null,null,null,null,null,null,0.000,null,null,null,-0.824
2015-12-20,null,null,null,null,null,null,0.000,null,null,null,-1.180
2015-12-21,null,null,null,null,null,null,0.000,null,null,null,-0.900
2015-12-22,null,null,null,null,null,null,0.010,null,null,null,-0.354
2015-12-23,null,null,null,null,null,null,0.000,null,null,null,-0.093
2015-12-24,null,null,null,null,null,null,0.000,null,null,null,-0.121
2015-12-25,null,null,null,null,null,null,0.000,null,null,null,-0.368
2015-12-26,null,null,null,null,null,null,0.000,null,null,null,-0.468
2015-12-27,null,null,null,null,null,null,0.000,null,null,null,-0.516
2015-12-28,null,null,null,null,null,null,0.000,null,null,null,-0.381
2015-12-29,null,null,null,null,null,null,0.000,null,null,null,-0.270
2015-12-30,null,null,null,null,null,null,0.000,null,null,null,-0.329
2015-12-31,null,null,null,null,null,null,0.000,null,null,null,-0.418
2016-01-01,null,null,null,null,null,null,0.000,null,null,null,-0.455
2016-01-02,null,null,null,null,null,null,0.000,null,null,null,-0.438
2016-01-03,null,null,null,null,null,null,0.318,null,null,null,-0.392
2016-01-04,null,null,null,null,null,null,0.000,null,null,null,-0.486
2016-01-05,null,null,null,null,null,null,0.082,null,null,null,-0.723
2016-01-06,null,null,null,null,null,null,0.195,null,null,null,-0.807
2016-01-07,null,null,null,null,null,null,0.000,null,null,null,-0.388
2016-01-08,null,null,null,null,null,null,0.000,null,null,null,-0.055
2016-01-09,null,null,null,null,null,null,0.000,null,null,null,0.020
2016-01-10,null,null,null,null,null,null,0.000,null,null,null,0.141
2016-01-11,null,null,null,null,null,null,0.021,null,null,null,-0.233
2016-01-12,null,null,null,null,null,null,0.052,null,null,null,-0.359
2016-01-13,null,null,null,null,null,null,0.000,null,null,null,-0.489
2016-01-14,null,null,null,null,null,null,0.155,null,null,null,-0.349
2016-01-15,null,null,null,null,null,null,0.652,null,null,null,0.092
2016-01-16,null,null,null,null,null,null,0.083,null,null,null,-0.071
2016-01-17,null,null,null,null,null,null,0.270,null,null,null,0.224
2016-01-18,null,null,null,null,null,null,0.000,null,null,null,-0.428
2016-01-19,null,null,null,null,null,null,0.000,null,null,null,-0.945
2016-01-20,1.446,50.510,0.525,9.204,8.718,null,0.000,33.123,15.077,2.014,-1.228
2016-01-21,1.917,50.817,0.541,9.004,8.277,null,0.000,33.348,17.659,1.527,-0.883
2016-01-22,2.279,50.394,0.632,8.143,8.178,null,0.843,33.038,18.390,1.932,-0.326
2016-01-23,3.271,51.233,0.739,7.309,8.112,null,0.000,33.653,17.658,15.910,-0.008
2016-01-24,2.225,51.199,0.683,8.668,8.176,null,0.000,33.627,16.549,5.551,-0.443
2016-01-25,1.625,51.518,0.638,8.451,8.173,null,0.000,33.861,16.110,1.696,-0.654
2016-01-26,1.491,51.896,0.677,9.278,8.140,null,0.000,34.139,18.376,1.443,-0.452
